35	20 136	1977 7.17845 8526 7.40266 11668 7.42723 12938 7.48913 3472 7.51332 
36	21 79	4279 8.43855 21 8.55429 1898 8.65562 234 10.8711 8443 10.9711 
37	23 158	23 3.58216 332 10.1616 4765 10.1756 2254 10.3963 3793 10.4294 
38	24 33	24 8.5781 13224 8.63293 4279 8.64499 162 8.65222 2734 11.7533 
39	26 36	10625 8.33156 26 8.537 1121 8.92463 12344 9.01184 9781 9.11218 
40	26 128	1003 8.36787 11173 8.37894 26 8.62442 14060 8.69002 3957 9.15115 
41	26 184	26 8.52225 9043 8.82752 2683 9.14062 1533 9.42527 3252 9.48158 
42	27 3	7496 8.97332 7053 8.9954 4894 9.00953 1172 9.04139 27 9.05131 
43	27 101	4932 5.48492 2551 5.61078 10854 5.61357 4982 5.71461 12530 5.73864 
44	27 173	4919 8.34428 2281 8.39417 10532 8.42311 4244 8.45005 27 8.47071 
45	28 28	88 7.48142 7814 7.48824 12252 7.54969 13667 7.66668 10520 7.76306 
46	28 135	11605 7.35141 532 7.43283 14293 7.45353 7919 7.52821 11420 7.55654 
47	29 46	547 5.41308 7820 5.79298 5882 5.85126 1791 5.90815 3927 5.91327 
48	29 46	547 5.41308 7820 5.79298 5882 5.85126 1791 5.90815 3927 5.91327 
49	29 46	547 5.41308 7820 5.79298 5882 5.85126 1791 5.90815 3927 5.91327 
50	29 46	547 5.41308 7820 5.79298 5882 5.85126 1791 5.90815 3927 5.91327 
51	29 105	7406 4.64866 11959 4.68903 6670 4.73173 8304 4.77276 12203 4.8204 
52	29 105	7406 4.64866 11959 4.68903 6670 4.73173 8304 4.77276 12203 4.8204 
53	32 80	32 8.36834 12083 10.8981 4862 10.9979 9848 11.2214 453 11.2281 
54	34 90	9324 8.20863 11471 8.5968 34 8.74668 4482 9.79858 8953 10.0708 
55	34 206	4869 8.41227 690 8.55276 34 8.72001 11898 9.28799 8359 9.39673 
56	35 121	8500 7.94356 933 8.12115 11564 8.24242 35 8.4107 13708 8.42021 
57	36 181	36 8.55995 2255 10.5686 3330 10.6938 1721 10.6939 10395 10.7116 
58	37 129	1571 7.98477 3403 8.06212 10761 8.16576 37 8.37009 11428 8.45778 
59	38 165	38 7.7895 9149 11.0504 1154 11.3633 13716 11.5747 9621 11.6088 
60	39 47	2945 8.06546 1502 8.09321 5981 8.36257 4487 8.4442 5679 8.45799 
61	39 129	8669 7.47346 9686 7.6434 5184 7.67604 9708 7.72381 200 7.73798 
62	39 158	39 3.58216 4133 7.53143 12275 9.9181 2093 9.94271 13832 9.96201 
63	39 235	8669 7.33859 13909 7.78018 12679 7.83363 9708 7.87734 9686 7.90947 
64	41 47	41 8.71105 1618 8.75705 5786 8.76332 7820 8.7646 9120 8.83154 
65	41 176	41 3.9596 11061 10.78 7272 10.8141 6338 11.1396 13261 11.161 
66	42 158	42 3.58216 10585 6.68154 10113 7.04208 1084 7.04385 7135 7.31639 
67	42 176	42 3.9596 13627 7.12676 300 7.20668 6996 7.26802 13688 7.44365 
68	42 176	42 3.9596 13627 7.12676 300 7.20668 6996 7.26802 13688 7.44365 
69	43 47	4427 8.08245 14496 8.1164 6812 8.15615 3182 8.21882 5997 8.22102 
70	43 114	6922 7.84894 6379 7.91453 43 8.88223 954 10.3894 2275 10.5439 
71	43 235	9708 7.27474 8669 7.53708 13909 7.57909 5184 8.00585 200 8.13066 
72	44 57	13434 6.44596 761 6.6535 1727 6.8313 4926 6.87084 13347 6.88096 
73	44 57	13434 6.44596 761 6.6535 1727 6.8313 4926 6.87084 13347 6.88096 
74	44 57	13434 6.44596 761 6.6535 1727 6.8313 4926 6.87084 13347 6.88096 
75	44 57	13434 6.44596 761 6.6535 1727 6.8313 4926 6.87084 13347 6.88096 
76	45 167	7427 7.7736 6274 7.92775 14170 8.10249 8844 8.20713 45 8.69807 
77	45 210	2511 7.07858 8844 7.36833 7427 7.42049 159 7.64735 8923 8.31783 
78	46 57	8574 7.45111 2401 7.55554 8249 7.56093 13337 7.59085 4732 7.61896 
79	46 57	8574 7.45111 2401 7.55554 8249 7.56093 13337 7.59085 4732 7.61896 
80	46 116	3749 7.05746 3900 7.29474 11663 7.29727 7283 7.31305 4722 7.34269 
81	46 116	3749 7.05746 3900 7.29474 11663 7.29727 7283 7.31305 4722 7.34269 
82	48 109	13994 7.36588 1805 7.38845 9207 7.43875 3290 7.45108 8113 7.47403 
83	48 109	13994 7.36588 1805 7.38845 9207 7.43875 3290 7.45108 8113 7.47403 
84	48 109	13994 7.36588 1805 7.38845 9207 7.43875 3290 7.45108 8113 7.47403 
85	49 46	547 4.98618 12265 5.19059 2780 5.42993 5162 5.46113 1572 5.52911 
86	49 46	547 4.98618 12265 5.19059 2780 5.42993 5162 5.46113 1572 5.52911 
87	49 46	547 4.98618 12265 5.19059 2780 5.42993 5162 5.46113 1572 5.52911 
88	49 46	547 4.98618 12265 5.19059 2780 5.42993 5162 5.46113 1572 5.52911 
89	49 46	547 4.98618 12265 5.19059 2780 5.42993 5162 5.46113 1572 5.52911 
90	49 46	547 4.98618 12265 5.19059 2780 5.42993 5162 5.46113 1572 5.52911 
91	49 46	547 4.98618 12265 5.19059 2780 5.42993 5162 5.46113 1572 5.52911 
92	49 46	547 4.98618 12265 5.19059 2780 5.42993 5162 5.46113 1572 5.52911 
93	49 46	547 4.98618 12265 5.19059 2780 5.42993 5162 5.46113 1572 5.52911 
94	49 105	5375 4.29275 9862 4.31594 317 4.31704 11959 4.33469 412 4.35168 
95	49 180	10073 6.57757 7004 6.61351 14305 6.61567 14300 6.7609 4076 6.79573 
96	50 129	1230 7.76926 9686 8.19772 200 8.23032 12503 8.26141 50 8.37009 
97	51 215	51 6.99479 7080 11.513 4687 11.518 8765 11.5352 13322 11.6526 
98	52 60	739 6.07525 9613 6.23348 10976 6.25232 12758 6.34017 88 6.372 
99	52 60	739 6.07525 9613 6.23348 10976 6.25232 12758 6.34017 88 6.372 
100	52 60	739 6.07525 9613 6.23348 10976 6.25232 12758 6.34017 88 6.372 
101	52 60	739 6.07525 9613 6.23348 10976 6.25232 12758 6.34017 88 6.372 
102	52 112	776 8.43242 52 8.60009 6056 8.98977 3658 9.17274 8929 9.32763 
103	52 144	52 8.8016 7034 10.8917 6579 11.0319 5584 11.1147 9618 11.1564 
104	52 166	6469 6.56322 460 6.69328 12824 6.80727 7603 6.98015 2474 7.01534 
105	54 136	11252 7.51842 6650 7.68293 3352 7.71331 7575 7.77106 8681 7.79484 
106	56 23	12746 8.25868 7481 8.37068 56 8.49322 7533 9.01668 2210 9.05868 
107	56 186	9072 7.41177 178 7.4315 532 7.94648 10515 7.95183 518 7.99887 
108	57 108	57 8.67888 478 9.8941 4111 10.0511 2596 10.1609 4203 10.1647 
109	58 87	58 7.05426 1759 7.51735 3270 7.58666 1180 7.71814 11419 7.91062 
110	58 169	1847 4.97391 736 4.99323 11095 5.06301 5037 5.1255 6448 5.43368 
111	58 169	1847 4.97391 736 4.99323 11095 5.06301 5037 5.1255 6448 5.43368 
112	58 169	1847 4.97391 736 4.99323 11095 5.06301 5037 5.1255 6448 5.43368 
113	58 169	1847 4.97391 736 4.99323 11095 5.06301 5037 5.1255 6448 5.43368 
114	58 169	1847 4.97391 736 4.99323 11095 5.06301 5037 5.1255 6448 5.43368 
115	59 60	11680 7.24543 10520 7.32023 4812 7.45478 12252 7.53945 10976 7.54221 
116	59 60	11680 7.24543 10520 7.32023 4812 7.45478 12252 7.53945 10976 7.54221 
117	59 135	2309 7.34438 518 7.37015 6524 7.38011 5618 7.42284 14293 7.4825 
118	60 60	14492 6.46658 10976 6.55093 4812 6.691 88 6.76386 9613 6.76565 
119	60 60	14492 6.46658 10976 6.55093 4812 6.691 88 6.76386 9613 6.76565 
120	60 60	14492 6.46658 10976 6.55093 4812 6.691 88 6.76386 9613 6.76565 
121	60 60	14492 6.46658 10976 6.55093 4812 6.691 88 6.76386 9613 6.76565 
122	60 229	22 7.13453 4482 7.58574 5655 7.59478 9324 8.45737 60 8.83803 
123	61 46	2732 7.34516 3387 7.58835 5501 7.66154 14358 7.78643 13400 7.84128 
124	62 154	528 8.39123 62 8.97725 11729 11.1384 5169 11.1689 9964 11.2209 
125	65 14	8867 7.43513 65 8.38765 3168 8.40758 7496 8.43954 10520 8.46872 
126	65 101	4932 5.54812 2551 5.68804 4982 5.6979 10854 5.73656 12530 5.8039 
127	65 209	13175 7.85226 2826 7.93541 1234 8.12367 10962 8.16657 13312 8.39067 
128	67 43	67 8.49935 3776 8.49954 585 8.74481 13048 8.8739 8129 10.7173 
129	68 60	2771 6.84714 3168 6.89172 10520 6.89856 7752 7.04054 11680 7.10679 
130	68 60	2771 6.84714 3168 6.89172 10520 6.89856 7752 7.04054 11680 7.10679 
131	68 60	2771 6.84714 3168 6.89172 10520 6.89856 7752 7.04054 11680 7.10679 
132	68 166	3782 6.62137 6469 6.70701 460 6.81823 5165 6.83106 2474 6.89359 
133	69 46	10123 5.81269 10235 6.18307 6159 6.28576 11209 6.2971 4487 6.30548 
134	69 46	10123 5.81269 10235 6.18307 6159 6.28576 11209 6.2971 4487 6.30548 
135	69 105	6091 4.19525 323 4.56442 7406 4.59555 2011 4.63537 6001 4.712 
136	69 180	6369 6.13445 4317 6.30756 8219 6.34501 8061 6.38592 11577 6.47259 
137	70 5	70 8.25299 1219 11.493 1838 11.5151 13284 11.5165 12615 11.5213 
138	70 212	14375 7.80884 7526 8.0158 13667 8.08069 10532 8.12152 1092 8.14293 
139	72 64	72 8.28319 12238 8.56384 7261 10.3977 9055 10.4349 301 10.4697 
140	72 135	5618 8.16139 11446 8.23132 2309 8.2548 9517 8.25557 518 8.27576 
141	72 166	12824 7.71529 1828 7.97425 7603 8.02589 7459 8.08918 460 8.09609 
142	74 57	1122 7.16059 5251 7.44393 14283 7.45038 7509 7.80816 14019 7.8412 
143	74 57	1122 7.16059 5251 7.44393 14283 7.45038 7509 7.80816 14019 7.8412 
144	74 116	1122 7.82524 233 7.83925 1157 7.84425 1267 7.89825 4597 7.95281 
145	76 42	12547 7.6875 10223 8.06371 2342 8.23106 8630 8.48129 12674 8.77814 
146	76 160	7454 8.23599 76 8.74753 12301 10.56 6960 11.112 4476 11.5546 
147	76 197	890 7.96029 12253 8.05888 7254 8.17539 5488 8.34147 7806 8.37763 
148	78 169	13973 5.83964 10465 5.86824 1847 5.91915 9837 6.08147 736 6.18908 
149	79 33	79 8.5781 162 8.58965 11204 10.9944 2383 11.0288 2734 11.0532 
150	80 29	80 8.72366 4299 10.2284 8725 10.5678 4290 10.9576 9506 11.1704 
151	80 136	11101 7.68333 13011 7.73972 424 7.75979 2000 7.79255 6366 7.84903 
152	82 2	7569 6.6185 13374 6.91641 9978 6.98768 9155 7.04948 5921 7.09339 
153	82 136	8916 6.379 1509 6.59133 2038 6.74312 6129 6.8563 5620 6.89315 
154	82 161	7401 6.5051 12380 6.73709 2008 6.77714 7413 6.80082 212 6.80525 
155	82 176	82 3.9596 10769 7.77672 6348 8.94629 5225 9.13413 12034 9.21598 
156	83 90	9324 7.76028 11471 8.4781 83 8.74668 4482 8.95257 8953 10.1683 
157	83 166	7603 7.07344 5775 7.38724 5974 7.48697 6469 7.53989 9518 7.54043 
158	84 36	10625 8.0814 12344 8.1024 153 8.21898 1121 8.47992 84 8.537 
159	84 135	2607 6.4432 518 6.48176 6524 6.48846 532 6.62648 11446 6.6448 
160	84 166	7459 6.80571 6469 6.98596 7603 7.00587 12688 7.06413 1828 7.12681 
161	84 200	4186 7.00631 11071 7.4882 84 8.87153 2012 9.42205 1145 9.62052 
162	86 121	8500 7.98419 9774 8.22451 1161 8.28893 3165 8.32611 325 8.33944 
163	86 166	5974 7.66482 7603 7.73887 7459 7.7541 6469 7.79875 9518 7.8715 
164	88 44	4532 7.56355 12519 7.6141 1216 7.69682 8876 7.72681 13706 7.74156 
165	88 101	4982 5.17872 4932 5.27157 11955 5.46573 7950 5.52579 2551 5.61257 
166	88 101	4982 5.17872 4932 5.27157 11955 5.46573 7950 5.52579 2551 5.61257 
167	88 101	4982 5.17872 4932 5.27157 11955 5.46573 7950 5.52579 2551 5.61257 
168	88 126	88 7.48596 27 7.59995 13667 7.67295 14375 7.69911 10206 7.73718 
169	88 126	88 7.48596 27 7.59995 13667 7.67295 14375 7.69911 10206 7.73718 
170	88 143	65 8.16357 13516 8.20038 7700 8.28538 27 8.38827 88 8.71595 
171	88 145	12989 6.43714 11803 6.46403 12192 6.56605 6124 6.57275 12822 6.65059 
172	88 145	12989 6.43714 11803 6.46403 12192 6.56605 6124 6.57275 12822 6.65059 
173	88 151	4520 7.06701 9892 7.3262 14476 7.47956 6304 7.4879 2035 7.49184 
174	88 151	4520 7.06701 9892 7.3262 14476 7.47956 6304 7.4879 2035 7.49184 
175	88 151	4520 7.06701 9892 7.3262 14476 7.47956 6304 7.4879 2035 7.49184 
176	88 151	4520 7.06701 9892 7.3262 14476 7.47956 6304 7.4879 2035 7.49184 
177	88 151	4520 7.06701 9892 7.3262 14476 7.47956 6304 7.4879 2035 7.49184 
178	88 151	4520 7.06701 9892 7.3262 14476 7.47956 6304 7.4879 2035 7.49184 
179	88 151	4520 7.06701 9892 7.3262 14476 7.47956 6304 7.4879 2035 7.49184 
180	88 189	11194 7.59191 3279 7.73931 2482 8.29646 88 8.76886 7526 8.77854 
181	88 215	88 6.99479 14375 7.44018 9613 7.50857 999 7.51211 10976 7.51875 
182	89 120	89 8.90608 1007 10.0583 4208 10.7304 13352 10.859 2194 11.011 
183	90 97	5308 8.18653 90 8.22841 2415 8.56747 8161 8.67316 4565 8.68069 
184	90 166	5974 7.92318 2474 7.98196 12824 7.99154 460 8.03995 4605 8.08692 
185	91 69	4009 4.51587 13946 5.4423 11690 5.96219 8880 6.00482 12456 7.18141 
186	91 101	4982 5.36003 4932 5.39476 12530 5.47888 2551 5.53239 12822 5.71486 
187	91 101	4982 5.36003 4932 5.39476 12530 5.47888 2551 5.53239 12822 5.71486 
188	91 138	4880 8.1692 5957 8.33468 11257 8.40132 102 8.4782 10520 8.50555 
189	91 193	13536 5.53082 2544 8.22383 12252 8.32386 11257 8.39557 11441 8.43957 
190	92 57	7509 6.97084 10073 7.03051 4075 7.04778 4132 7.06239 11439 7.07123 
191	92 57	7509 6.97084 10073 7.03051 4075 7.04778 4132 7.06239 11439 7.07123 
192	92 116	14430 6.72007 9614 7.3903 2856 7.48268 2454 7.52855 3290 7.56519 
193	94 47	13939 8.33866 8902 8.41513 10618 8.43326 11948 8.44006 1587 8.45877 
194	94 136	7336 6.32509 11166 6.77418 2128 6.79084 4313 6.81137 8681 6.82308 
195	95 28	1092 7.36082 14375 7.42612 1978 7.45014 1266 7.46167 12758 7.54607 
196	95 154	528 8.05128 95 8.97725 7077 10.7526 10264 10.8458 14445 10.8784 
197	96 74	96 8.42892 891 10.6131 2382 11.0257 7821 11.0395 5040 11.0673 
198	98 2	7569 6.3898 13712 6.4524 10081 6.59992 9978 6.81992 8957 6.82118 
199	98 52	11025 8.26589 12196 8.4065 98 8.41106 5607 8.58095 4399 8.58601 
200	98 150	98 8.16358 9808 9.91511 3836 10.1427 7744 10.298 9348 10.3717 
201	98 161	11683 6.46839 7401 6.56601 12641 6.59036 14511 6.89612 13257 6.96305 
202	99 14	12169 8.21028 1794 8.27217 7526 8.38614 99 8.38765 8867 8.39877 
203	99 151	1371 7.30936 2036 7.33347 5552 7.47247 7428 7.48765 9144 7.55085 
204	99 151	1371 7.30936 2036 7.33347 5552 7.47247 7428 7.48765 9144 7.55085 
205	99 154	528 8.28982 99 8.97725 894 9.45281 12419 9.57748 1794 9.59753 
206	99 217	11679 5.33679 12391 6.44049 10151 6.96545 5331 6.96559 1349 7.25938 
207	101 215	101 6.99479 6856 9.26923 13565 9.84049 2672 9.8941 12143 10.1606 
208	102 69	1899 5.29731 12716 5.53712 8880 5.86308 11690 6.05942 13007 6.90713 
209	102 101	11955 4.96957 4932 5.05754 10854 5.16816 4982 5.19094 9363 5.25335 
210	102 145	9199 5.86751 10007 5.90147 10878 5.9326 9363 6.12609 13668 6.2525 
211	102 209	2826 8.11336 13175 8.15481 9307 8.50736 1234 8.51632 10962 8.54385 
212	104 47	11170 6.04102 1350 6.48486 13963 7.40711 8481 7.53376 219 7.56253 
213	104 47	11170 6.04102 1350 6.48486 13963 7.40711 8481 7.53376 219 7.56253 
214	104 136	3819 5.21093 11609 6.29906 9036 6.31861 7494 6.45955 10042 6.4605 
215	104 136	3819 5.21093 11609 6.29906 9036 6.31861 7494 6.45955 10042 6.4605 
216	104 158	104 3.58216 11198 6.32271 7018 6.32495 12132 7.04391 14437 7.42113 
217	104 176	104 3.9596 6811 6.61219 11409 6.8229 11198 6.94917 8084 6.98651 
218	104 202	6084 7.47878 7911 7.59565 104 8.60456 6811 9.38101 4511 9.6208 
219	105 51	6299 7.3793 8730 8.00995 9488 8.02933 8393 8.51482 14 8.55492 
220	105 158	105 3.58216 8403 6.95729 14489 8.21973 10005 8.42803 11577 8.72834 
221	106 28	7752 7.39041 14492 7.43309 10520 7.45745 10206 7.50651 9613 7.54776 
222	106 60	14492 6.58511 10976 6.59685 14375 6.63464 11680 6.69155 7496 6.93518 
223	106 60	14492 6.58511 10976 6.59685 14375 6.63464 11680 6.69155 7496 6.93518 
224	106 60	14492 6.58511 10976 6.59685 14375 6.63464 11680 6.69155 7496 6.93518 
225	106 60	14492 6.58511 10976 6.59685 14375 6.63464 11680 6.69155 7496 6.93518 
226	106 135	13609 6.95321 97 7.0841 12735 7.10767 11446 7.11109 2046 7.2476 
227	107 2	9155 8.10304 1625 8.12083 8181 8.24237 2024 8.25216 12416 8.28639 
228	108 167	1417 7.97192 8844 7.98483 5448 8.08397 14170 8.14331 437 8.18289 
229	108 210	1417 8.36131 437 8.63417 11760 8.69964 8844 8.70248 14170 8.76723 
230	109 2	4374 7.71527 2560 7.73182 8595 7.77065 11459 7.80732 9978 7.87513 
231	109 129	3795 8.33135 6472 8.35884 109 8.37009 12503 8.62272 8818 8.62377 
232	110 2	4522 7.59433 5921 7.63437 14388 7.6576 4374 7.72046 9978 7.74487 
233	110 158	110 3.58216 1025 9.8074 7208 9.88569 3411 10.1243 3357 10.1744 
234	112 87	112 7.05426 3270 7.76735 487 8.03402 11419 8.22079 9064 8.36833 
235	112 87	112 7.05426 3270 7.76735 487 8.03402 11419 8.22079 9064 8.36833 
236	112 169	6552 5.17575 5037 5.33437 3552 5.42171 12350 5.62663 4122 5.65335 
237	114 60	4696 6.59007 14150 6.64855 1266 6.66545 1794 6.67685 13667 6.68866 
238	114 60	4696 6.59007 14150 6.64855 1266 6.66545 1794 6.67685 13667 6.68866 
239	114 60	4696 6.59007 14150 6.64855 1266 6.66545 1794 6.67685 13667 6.68866 
240	114 60	4696 6.59007 14150 6.64855 1266 6.66545 1794 6.67685 13667 6.68866 
241	114 135	518 6.25685 6686 6.45654 11639 6.50392 11420 6.55539 2607 6.56812 
242	114 199	13101 6.34179 4197 6.44288 6227 6.48764 9653 6.49396 10786 6.49906 
243	115 236	115 8.62062 3306 9.57639 2660 9.74972 13927 10.1866 5747 10.2871 
244	116 130	116 8.50391 9397 9.45449 8124 9.47523 13844 9.48235 10429 9.50237 
245	117 56	7491 7.84069 11770 7.87097 6790 8.17199 8119 8.17863 8038 8.2093 
246	117 197	4966 5.96122 7806 6.02036 1577 6.13632 13402 6.13949 10158 6.22576 
247	117 197	4966 5.96122 7806 6.02036 1577 6.13632 13402 6.13949 10158 6.22576 
248	118 56	118 8.99483 8282 9.46892 2641 9.50294 14234 9.59511 5983 9.59751 
249	118 187	118 8.6512 7814 10.2945 5184 10.3289 7526 10.347 9493 10.4565 
250	119 69	12716 7.06966 13151 7.14294 1899 7.56271 12456 7.79255 13946 8.13483 
251	119 193	13536 7.01935 119 8.55825 679 10.6195 10366 10.7208 13668 10.7332 
252	119 227	12489 6.7485 11083 7.27427 12007 7.39507 14224 7.42332 10718 7.45981 
253	120 212	7526 8.07729 1794 8.31257 120 8.3915 7814 8.47422 1092 8.48866 
254	121 212	5026 8.03234 1092 8.37724 121 8.3915 9613 8.41657 4649 8.46942 
255	122 95	122 8.73934 1159 9.75039 1790 9.93918 2771 9.96101 5957 10.0246 
256	122 101	10854 6.30746 13668 6.34591 12822 6.54204 12986 6.62844 14479 6.65453 
257	122 189	11194 7.29349 6789 7.80088 5530 7.84115 3279 7.93612 2482 7.93849 
258	123 143	123 8.71595 782 9.28517 5369 9.33089 13525 9.64886 8817 9.73469 
259	125 2	13634 8.00107 9155 8.03066 506 8.05655 4374 8.06124 7569 8.08689 
260	125 136	3506 7.84339 7575 7.90922 272 7.94204 920 7.96149 11668 8.00983 
261	125 176	125 3.9596 8881 7.77271 10685 9.20354 13824 9.53054 6511 9.60668 
262	127 136	4046 8.16619 2038 8.2016 6702 8.25663 2128 8.27726 12097 8.29676 
263	128 121	7827 7.98041 9624 8.14485 325 8.30727 6325 8.37679 11966 8.38226 
264	129 8	129 8.75219 12820 9.89208 6516 9.99673 6759 10.2635 12540 10.2814 
265	129 136	6047 8.06301 3582 8.19222 8040 8.19344 4868 8.21838 607 8.21999 
266	130 60	999 6.09617 12252 6.11585 14492 6.16096 978 6.24837 1790 6.25773 
267	130 60	999 6.09617 12252 6.11585 14492 6.16096 978 6.24837 1790 6.25773 
268	130 60	999 6.09617 12252 6.11585 14492 6.16096 978 6.24837 1790 6.25773 
269	130 64	7048 7.9294 130 8.28319 14503 9.6442 2812 9.69361 8594 9.69715 
270	130 166	9518 6.92894 5974 6.99619 460 7.06618 2474 7.11897 6469 7.25729 
271	133 43	3776 8.25815 133 8.49935 585 9.07046 13048 10.3809 1428 11.7546 
272	133 159	133 8.46749 5084 8.92877 11453 9.01721 10183 9.04082 2908 9.11441 
273	134 136	3001 7.8182 9176 7.92285 4868 8.05097 13651 8.13227 29 8.1588 
274	135 224	4610 8.47517 8089 8.57825 7250 8.6713 926 8.73778 4339 8.75538 
275	136 84	136 8.18567 11525 10.6508 8885 11.7398 3837 12.1583 14282 12.2844 
276	136 90	11471 8.74026 136 8.74668 4482 8.74792 13771 9.16633 4864 9.7323 
277	136 137	11028 7.47047 10127 8.06501 6780 8.33766 12168 8.35539 7655 8.49279 
278	137 47	2320 6.98015 11038 8.086 11637 8.37712 2100 8.37723 4993 8.39389 
279	137 72	13598 7.51132 807 8.42886 137 8.65157 11987 11.0986 7181 11.463 
280	137 158	137 3.58216 10604 9.51341 11987 9.51691 7181 9.58604 8579 9.64254 
281	138 46	547 4.97641 12602 5.20641 5882 5.43616 9226 5.52376 3927 5.52991 
282	138 46	547 4.97641 12602 5.20641 5882 5.43616 9226 5.52376 3927 5.52991 
283	138 46	547 4.97641 12602 5.20641 5882 5.43616 9226 5.52376 3927 5.52991 
284	138 46	547 4.97641 12602 5.20641 5882 5.43616 9226 5.52376 3927 5.52991 
285	138 46	547 4.97641 12602 5.20641 5882 5.43616 9226 5.52376 3927 5.52991 
286	138 46	547 4.97641 12602 5.20641 5882 5.43616 9226 5.52376 3927 5.52991 
287	138 46	547 4.97641 12602 5.20641 5882 5.43616 9226 5.52376 3927 5.52991 
288	138 46	547 4.97641 12602 5.20641 5882 5.43616 9226 5.52376 3927 5.52991 
289	138 46	547 4.97641 12602 5.20641 5882 5.43616 9226 5.52376 3927 5.52991 
290	138 46	547 4.97641 12602 5.20641 5882 5.43616 9226 5.52376 3927 5.52991 
291	138 180	10073 6.54139 6810 6.68135 8061 6.68532 7004 6.75777 12442 6.81172 
292	140 23	14305 8.30323 9853 8.41954 140 8.49322 12693 8.52385 4540 8.55379 
293	140 60	1978 6.89441 739 6.89593 1266 6.93547 12758 6.98167 12252 6.99294 
294	140 60	1978 6.89441 739 6.89593 1266 6.93547 12758 6.98167 12252 6.99294 
295	140 60	1978 6.89441 739 6.89593 1266 6.93547 12758 6.98167 12252 6.99294 
296	140 65	3861 6.90743 9414 7.29294 6792 7.60687 10998 8.28475 140 8.72295 
297	140 222	12511 7.05377 12099 7.07522 3663 7.67379 140 8.48246 12687 11.758 
298	143 151	143 8.61729 10631 8.7443 2195 8.81126 4983 8.81555 675 8.83929 
299	145 202	7911 8.08746 6084 8.21151 145 8.60456 6138 11.3593 14402 11.4009 
300	146 136	5592 7.31154 2459 7.38302 424 7.5574 13957 7.63594 6176 7.65371 
301	147 114	147 8.88223 6922 9.01038 6379 9.20992 3896 11.3511 8461 11.48 
302	148 212	1092 7.95256 2585 7.97948 1794 8.0401 65 8.04256 88 8.04405 
