37	1713 10.8415 1 10.9047 4494 10.9206 6099 10.9758 5789 11.4436 
38	1 9.35061 1713 9.53263 6099 9.74729 4494 10.0048 5789 10.0134 
39	1 9.35061 1713 9.53263 6099 9.74729 4494 10.0048 5789 10.0134 
40	1 8.16475 1713 8.69997 4494 8.77939 6099 9.04651 5789 9.51097 
41	1713 8.89771 1 9.0197 5789 9.27703 6099 9.40617 4494 9.97366 
42	14051 12.6132 1713 13.3768 1 13.5882 5789 13.6759 4494 13.7206 
43	193 9.85731 8963 9.94606 850 10.2034 3372 10.2313 2479 10.2794 
44	4079 7.86212 4317 7.97859 227 8.08964 665 8.22004 10636 8.23077 
45	2084 9.515 3298 9.68515 8879 9.82871 2569 10.0872 885 10.1109 
46	7811 9.86167 8594 10.2722 11840 10.3271 700 10.4072 1773 10.4782 
47	7811 9.86167 8594 10.2722 11840 10.3271 700 10.4072 1773 10.4782 
48	7811 9.86167 8594 10.2722 11840 10.3271 700 10.4072 1773 10.4782 
49	3411 7.97393 1341 8.03646 3089 8.45846 10310 8.76318 9282 9.59292 
50	768 7.73204 1010 7.99801 1009 8.22433 5982 8.23171 2146 8.34393 
51	2053 9.25569 2810 9.84157 281 9.84578 3781 10.3073 284 10.3933 
52	2053 9.25569 2810 9.84157 281 9.84578 3781 10.3073 284 10.3933 
53	1912 7.59449 940 7.92127 3023 7.9298 386 8.00074 8465 8.12586 
54	10140 8.63358 8290 9.68193 10522 9.97947 4140 10.734 1918 11.2986 
55	10140 8.63358 8290 9.68193 10522 9.97947 4140 10.734 1918 11.2986 
56	5623 8.74013 314 8.79759 9845 8.88777 523 9.02463 2208 9.3156 
57	6146 9.55042 12369 9.81136 1831 10.0496 12450 10.4441 3309 10.8491 
58	6146 9.55042 12369 9.81136 1831 10.0496 12450 10.4441 3309 10.8491 
59	10310 9.26236 3411 9.53368 7992 9.58352 9930 11.0759 1341 11.3758 
60	7531 9.21099 12956 9.31333 11771 9.39827 6721 9.75387 6986 9.93423 
61	5154 8.1482 3398 8.23302 663 8.45066 2381 8.4789 8871 8.59796 
62	686 7.54726 1213 7.89782 5344 8.08273 2944 8.24414 5343 8.2804 
63	9156 9.30507 5752 9.69666 3572 10.3163 451 10.6394 11081 10.7141 
64	3847 10.1812 11596 10.9657 6667 11.5227 4008 11.6831 3652 11.8574 
65	3844 9.39759 8158 9.69077 9401 9.88821 11771 9.96419 2666 10.3803 
66	3844 9.39759 8158 9.69077 9401 9.88821 11771 9.96419 2666 10.3803 
67	11758 8.97271 367 8.99065 1475 10.1905 3948 10.2602 3151 10.546 
68	1981 8.22043 9078 8.23794 1023 8.54808 5187 8.84637 1024 8.85147 
69	3113 7.68861 6421 8.58525 8937 9.01527 4661 9.08201 5313 9.10758 
70	3113 7.68861 6421 8.58525 8937 9.01527 4661 9.08201 5313 9.10758 
71	11771 8.86837 11961 10.1028 9827 10.2076 1560 10.4534 1917 10.5013 
72	4479 9.58972 5194 9.6206 7550 10.2236 1981 10.3858 3441 10.6799 
73	4479 9.58972 5194 9.6206 7550 10.2236 1981 10.3858 3441 10.6799 
74	10190 8.14552 5495 8.22987 5623 8.23484 3298 8.29332 2147 8.43003 
75	2379 8.79683 2016 9.00471 1920 9.20764 5875 9.24798 4787 9.37735 
76	2379 8.79683 2016 9.00471 1920 9.20764 5875 9.24798 4787 9.37735 
77	2379 8.79683 2016 9.00471 1920 9.20764 5875 9.24798 4787 9.37735 
78	2379 8.79683 2016 9.00471 1920 9.20764 5875 9.24798 4787 9.37735 
79	2379 8.79683 2016 9.00471 1920 9.20764 5875 9.24798 4787 9.37735 
80	9107 9.49269 9842 9.57682 4109 9.59362 6272 9.87521 2930 10.0435 
81	4318 10.1769 8774 10.3554 7729 10.5817 11140 10.6743 4285 10.7565 
82	7092 9.50675 9537 9.62463 5577 9.9511 8158 9.95167 8306 10.0507 
83	9827 9.17033 13560 9.21949 2360 9.23361 10807 9.33441 7008 9.53812 
84	9827 9.17033 13560 9.21949 2360 9.23361 10807 9.33441 7008 9.53812 
85	7557 9.60042 10411 10.0266 11140 10.1916 698 10.4047 367 11.2109 
86	1536 8.95165 819 9.65117 1535 9.91019 2146 10.2713 5950 10.3923 
87	5842 10.0369 4363 11.345 6559 11.6831 12470 11.7636 12201 12.3088 
88	2469 8.16951 3749 8.31784 3453 8.47381 10294 8.52809 10000 8.85043 
89	13679 10.2007 1498 10.2047 2937 10.3651 2943 10.4658 8465 10.6234 
90	8595 9.22067 6986 9.23421 3494 9.67944 1191 9.81502 8158 10.0949 
91	8595 9.22067 6986 9.23421 3494 9.67944 1191 9.81502 8158 10.0949 
92	2934 9.92068 8232 10.2581 523 10.4321 4285 10.44 2208 11.0661 
93	13102 9.86803 2961 10.0984 10367 11.4148 10380 11.4723 7647 11.6831 
94	7776 11.6831 6636 12.4945 5978 12.6528 1680 12.6582 8296 12.7338 
95	2299 9.32846 1535 9.95324 11575 10.229 584 10.272 17 10.3923 
96	3411 9.2714 10310 10.673 1341 10.7089 8432 11.3743 3089 11.4016 
97	8163 11.6831 8988 12.9081 2360 12.9515 8290 13.0986 2961 13.1139 
98	1001 8.91331 8957 9.67809 267 10.4429 1188 10.7039 7354 11.0566 
99	1001 8.91331 8957 9.67809 267 10.4429 1188 10.7039 7354 11.0566 
100	12568 9.5807 8957 9.76246 7008 9.86296 9401 9.94095 11961 10.4781 
101	7992 9.43702 7008 9.73216 6837 9.94402 12912 10.4877 10337 10.4923 
102	7992 9.43702 7008 9.73216 6837 9.94402 12912 10.4877 10337 10.4923 
103	12004 9.52798 8879 9.57156 3298 9.66002 2855 9.83004 2522 9.9685 
104	8751 11.6831 804 13.0491 8859 13.0583 2193 13.1297 2782 13.2923 
105	9585 8.82103 6721 8.83235 7531 9.25618 6986 9.27504 11722 9.46282 
106	9585 8.82103 6721 8.83235 7531 9.25618 6986 9.27504 11722 9.46282 
107	12165 9.2425 11246 9.6441 8804 9.97477 8468 10.1905 4751 10.5485 
108	2328 9.23225 1772 9.4236 2444 10.148 11582 10.2427 12400 10.798 
109	5719 9.10501 12134 9.21788 3463 9.50297 3323 9.60299 12953 9.62572 
110	12492 11.2919 10268 11.6831 6813 12.8155 11347 13.2777 10199 13.2834 
111	9949 9.61236 10272 11.6831 10310 12.9008 8982 12.9819 9906 13.1366 
112	3881 10.0886 3445 10.1483 7146 10.5825 1475 10.7169 1958 10.7627 
113	9054 9.85296 9769 10.2462 4079 10.5067 9289 10.5501 2772 10.5922 
114	11771 9.29656 1917 9.75839 6986 9.76731 11505 10.2306 1560 10.2674 
115	10591 10.0271 8957 10.0425 3521 10.7043 11171 11.6831 255 11.8653 
116	10591 10.0271 8957 10.0425 3521 10.7043 11171 11.6831 255 11.8653 
117	12956 9.40878 6721 9.65834 6986 9.78918 11722 9.79793 13210 10.7644 
118	1819 9.04662 8491 9.5488 3389 9.7159 4318 9.87098 11081 9.91117 
119	3871 10.7725 11264 11.6831 3888 12.3013 564 12.3472 7866 12.482 
120	7531 9.14813 9585 9.28255 11771 9.47673 3350 9.90767 2360 10.2211 
121	7531 9.14813 9585 9.28255 11771 9.47673 3350 9.90767 2360 10.2211 
122	7225 11.3972 3770 11.5581 2213 11.5791 5725 11.6276 11612 11.6831 
123	3018 9.52871 1662 9.6217 798 9.86486 9156 9.93806 4079 10.0537 
124	10887 9.75982 9207 9.82363 2882 9.91214 12333 10.2298 11179 10.4855 
125	10887 9.75982 9207 9.82363 2882 9.91214 12333 10.2298 11179 10.4855 
126	10887 9.75982 9207 9.82363 2882 9.91214 12333 10.2298 11179 10.4855 
127	4284 9.00565 3926 9.87892 2223 10.7848 4214 11.07 2487 11.0804 
128	1678 9.51212 2051 10.2299 12392 10.231 4544 10.7057 7321 10.8452 
129	11121 11.4638 12151 11.6831 5177 12.4112 283 12.6588 10199 12.754 
130	10715 9.7456 11782 10.8924 12190 11.6831 5783 12.8137 10229 12.9175 
131	2945 9.8715 3425 10.0793 12268 10.3048 8465 10.5485 9845 10.9317 
132	8859 10.1421 5217 10.2628 11074 10.876 3191 11.6228 3431 11.6644 
133	161 10.1499 13486 11.6831 10362 12.9782 255 13.0251 1772 13.038 
134	2878 7.52568 2684 7.80841 5900 7.82221 9171 7.845 1301 7.89534 
135	2878 7.52568 2684 7.80841 5900 7.82221 9171 7.845 1301 7.89534 
136	2878 7.52568 2684 7.80841 5900 7.82221 9171 7.845 1301 7.89534 
137	2878 7.52568 2684 7.80841 5900 7.82221 9171 7.845 1301 7.89534 
138	2878 7.52568 2684 7.80841 5900 7.82221 9171 7.845 1301 7.89534 
139	2878 7.52568 2684 7.80841 5900 7.82221 9171 7.845 1301 7.89534 
140	2878 7.52568 2684 7.80841 5900 7.82221 9171 7.845 1301 7.89534 
141	2878 7.52568 2684 7.80841 5900 7.82221 9171 7.845 1301 7.89534 
142	2878 7.52568 2684 7.80841 5900 7.82221 9171 7.845 1301 7.89534 
143	2878 7.52568 2684 7.80841 5900 7.82221 9171 7.845 1301 7.89534 
144	2878 7.52568 2684 7.80841 5900 7.82221 9171 7.845 1301 7.89534 
145	2878 7.52568 2684 7.80841 5900 7.82221 9171 7.845 1301 7.89534 
146	2878 7.52568 2684 7.80841 5900 7.82221 9171 7.845 1301 7.89534 
147	2878 7.52568 2684 7.80841 5900 7.82221 9171 7.845 1301 7.89534 
148	1018 6.89452 70 6.90235 2878 7.02698 1608 7.06703 1301 7.18053 
149	1018 6.89452 70 6.90235 2878 7.02698 1608 7.06703 1301 7.18053 
150	1018 6.89452 70 6.90235 2878 7.02698 1608 7.06703 1301 7.18053 
151	1018 6.89452 70 6.90235 2878 7.02698 1608 7.06703 1301 7.18053 
152	1018 6.89452 70 6.90235 2878 7.02698 1608 7.06703 1301 7.18053 
153	1018 6.89452 70 6.90235 2878 7.02698 1608 7.06703 1301 7.18053 
154	6620 10.1915 1608 10.4217 3893 10.5629 1504 10.6575 746 10.7297 
155	6620 10.1915 1608 10.4217 3893 10.5629 1504 10.6575 746 10.7297 
156	6620 10.1915 1608 10.4217 3893 10.5629 1504 10.6575 746 10.7297 
157	6620 10.1915 1608 10.4217 3893 10.5629 1504 10.6575 746 10.7297 
158	2684 8.06306 7056 8.6063 5838 9.01995 5900 9.10645 2634 9.15605 
159	2684 8.06306 7056 8.6063 5838 9.01995 5900 9.10645 2634 9.15605 
160	1301 8.13865 2684 8.18221 3214 8.23277 7213 8.37585 6606 8.44397 
161	1301 8.13865 2684 8.18221 3214 8.23277 7213 8.37585 6606 8.44397 
162	1301 8.13865 2684 8.18221 3214 8.23277 7213 8.37585 6606 8.44397 
163	1301 8.13865 2684 8.18221 3214 8.23277 7213 8.37585 6606 8.44397 
164	1301 8.13865 2684 8.18221 3214 8.23277 7213 8.37585 6606 8.44397 
165	2878 7.03808 9171 7.40471 1900 7.46621 1301 7.53419 5900 7.58336 
166	2878 7.03808 9171 7.40471 1900 7.46621 1301 7.53419 5900 7.58336 
167	2878 7.03808 9171 7.40471 1900 7.46621 1301 7.53419 5900 7.58336 
168	2878 8.43025 2684 8.46073 70 8.5439 1018 8.68445 9171 8.69849 
169	2684 8.34933 5900 8.70696 7056 8.70818 5838 8.76383 4296 8.94198 
170	2684 8.34933 5900 8.70696 7056 8.70818 5838 8.76383 4296 8.94198 
171	2684 8.34933 5900 8.70696 7056 8.70818 5838 8.76383 4296 8.94198 
172	23 10.2827 2296 10.3572 228 10.6114 6204 10.6277 11822 10.6829 
173	23 10.2827 2296 10.3572 228 10.6114 6204 10.6277 11822 10.6829 
174	23 10.2827 2296 10.3572 228 10.6114 6204 10.6277 11822 10.6829 
175	23 10.2827 2296 10.3572 228 10.6114 6204 10.6277 11822 10.6829 
176	23 10.2827 2296 10.3572 228 10.6114 6204 10.6277 11822 10.6829 
177	23 10.2827 2296 10.3572 228 10.6114 6204 10.6277 11822 10.6829 
178	23 10.2827 2296 10.3572 228 10.6114 6204 10.6277 11822 10.6829 
179	23 10.2827 2296 10.3572 228 10.6114 6204 10.6277 11822 10.6829 
180	23 10.2827 2296 10.3572 228 10.6114 6204 10.6277 11822 10.6829 
181	23 10.2827 2296 10.3572 228 10.6114 6204 10.6277 11822 10.6829 
182	23 10.2827 2296 10.3572 228 10.6114 6204 10.6277 11822 10.6829 
183	23 10.2827 2296 10.3572 228 10.6114 6204 10.6277 11822 10.6829 
184	23 10.2827 2296 10.3572 228 10.6114 6204 10.6277 11822 10.6829 
185	23 10.2827 2296 10.3572 228 10.6114 6204 10.6277 11822 10.6829 
186	296 10.3296 7384 10.6679 8293 10.7146 5690 10.8733 1959 10.9775 
187	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
188	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
189	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
190	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
191	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
192	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
193	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
194	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
195	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
196	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
197	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
198	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
199	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
200	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
201	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
202	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
203	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
204	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
205	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
206	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
207	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
208	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
209	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
210	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
211	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
212	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
213	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
214	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
215	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
216	2684 8.16576 5651 8.33367 8893 8.62908 1959 8.68885 70 8.72132 
217	160 11.7262 5397 11.8546 5698 11.8923 1581 11.9109 2272 11.9644 
218	3621 10.4733 2645 10.6244 7274 10.7666 8894 10.8772 341 10.9652 
219	3621 10.4733 2645 10.6244 7274 10.7666 8894 10.8772 341 10.9652 
220	290 10.419 1301 10.649 780 10.6901 8270 10.722 6023 10.7603 
221	290 10.419 1301 10.649 780 10.6901 8270 10.722 6023 10.7603 
222	4319 11.5904 4542 11.5984 5055 11.6679 4129 11.6912 7503 11.8236 
223	9171 7.41244 1608 7.65707 70 7.73314 5374 7.75048 1301 7.76934 
224	9171 7.41244 1608 7.65707 70 7.73314 5374 7.75048 1301 7.76934 
225	9171 7.41244 1608 7.65707 70 7.73314 5374 7.75048 1301 7.76934 
226	9171 7.41244 1608 7.65707 70 7.73314 5374 7.75048 1301 7.76934 
227	9171 7.41244 1608 7.65707 70 7.73314 5374 7.75048 1301 7.76934 
228	9171 7.41244 1608 7.65707 70 7.73314 5374 7.75048 1301 7.76934 
229	3214 7.94535 1301 8.16716 7213 8.33084 1900 8.38881 1179 8.544 
230	3214 7.94535 1301 8.16716 7213 8.33084 1900 8.38881 1179 8.544 
231	3214 7.94535 1301 8.16716 7213 8.33084 1900 8.38881 1179 8.544 
232	1938 9.78899 5362 10.3034 1075 10.408 909 10.424 3681 10.5014 
233	8775 10.764 2538 10.7935 9992 10.8144 956 10.9864 2460 11.1105 
234	3214 7.54022 4719 8.22713 1301 8.5042 2634 8.58367 8775 8.67397 
235	3214 7.54022 4719 8.22713 1301 8.5042 2634 8.58367 8775 8.67397 
236	4866 11.9644 3307 12.0265 1419 12.1743 4867 12.303 9653 12.8811 
237	2634 11.1486 3339 11.2824 3071 11.3155 2475 11.3173 11825 11.5472 
238	1303 11.3324 6540 11.9644 1884 12.0262 6067 12.0881 4341 12.8929 
239	6604 11.9644 1539 12.8567 2296 13.3708 8203 14.4579 1345 14.4783 
240	7274 9.60531 5040 9.8678 2645 10.1307 3773 10.2373 2168 10.3872 
241	7461 10.5022 4415 10.7378 4196 11.01 1518 11.0112 8605 11.0831 
242	7461 10.5022 4415 10.7378 4196 11.01 1518 11.0112 8605 11.0831 
243	2663 9.93755 5398 10.0431 8706 10.0743 9022 10.3085 6229 10.3345 
244	219 8.20832 440 8.3597 525 8.46935 805 8.54442 7056 8.64516 
245	219 8.20832 440 8.3597 525 8.46935 805 8.54442 7056 8.64516 
246	219 8.20832 440 8.3597 525 8.46935 805 8.54442 7056 8.64516 
247	219 8.20832 440 8.3597 525 8.46935 805 8.54442 7056 8.64516 
248	219 8.20832 440 8.3597 525 8.46935 805 8.54442 7056 8.64516 
249	219 8.20832 440 8.3597 525 8.46935 805 8.54442 7056 8.64516 
250	717 9.80133 2270 10.1494 1911 10.1982 9080 10.2783 239 10.6373 
251	296 10.6945 10930 11.2289 2591 11.2501 6619 11.6311 9334 11.7665 
252	5236 10.3548 9068 10.6163 9171 10.7279 7838 10.7705 3721 10.9932 
253	5282 9.23862 1484 9.70178 3617 9.76256 7719 9.79796 5900 9.82367 
254	5282 9.23862 1484 9.70178 3617 9.76256 7719 9.79796 5900 9.82367 
255	8589 11.2507 5288 11.6847 8801 11.7281 2218 11.9495 11210 11.9644 
256	654 11.7276 11671 11.9644 5576 11.9871 1667 12.364 8347 12.427 
257	8352 11.3195 13922 11.9644 8492 14.7652 1879 14.8616 8270 14.9538 
258	31 3.90461 1193 9.87337 1814 10.3828 5290 10.4483 4728 10.5046 
259	1155 3.90461 386 9.59376 1912 10.0416 3883 10.2509 320 10.2532 
260	1265 3.90461 1266 10.0806 8410 10.2645 1568 11.0755 2328 11.2969 
261	1357 3.90461 7453 9.45082 2193 10.3147 5703 10.4859 2854 10.6312 
262	1468 3.90461 1738 9.82455 1737 9.85321 1831 10.1116 2263 10.1582 
263	1485 3.90461 690 10.9559 4295 11.1906 1283 11.3236 928 11.6236 
264	1568 3.90461 5290 10.1402 565 10.4379 3611 10.5416 1266 10.6022 
265	1610 3.90461 2193 9.58206 6046 10.227 5703 10.3675 1357 10.5261 
266	1729 3.90461 5347 9.55775 6169 10.2041 7858 10.239 4223 10.3388 
267	2208 3.90461 5623 10.4943 523 10.6279 414 11.1998 9845 11.2993 
268	2327 3.90461 1353 10.9731 6906 10.9855 266 11.0569 2062 11.0918 
269	2327 3.90461 1353 10.9731 6906 10.9855 266 11.0569 2062 11.0918 
270	2415 3.90461 3757 8.51803 7021 9.93397 8056 10.0562 7813 10.0884 
271	2434 3.90461 17 10.5787 9168 10.8962 1905 11.0145 2058 11.3041 
272	2535 3.90461 3229 10.3339 4735 10.6809 9884 11.1684 3127 11.5443 
273	2560 3.90461 8056 10.1318 5114 10.3592 7021 10.4292 8504 10.603 
274	3035 3.90461 682 9.30774 1290 9.90812 888 9.97489 1451 10.1043 
275	3127 3.90461 2025 9.98654 3151 10.7031 2535 11.046 3229 11.1391 
276	3229 3.90461 2535 10.1228 4735 10.8467 9884 11.037 3127 11.3299 
277	3525 3.90461 5232 10.0978 4239 10.3383 4769 10.5351 8143 10.5729 
278	3757 3.90461 2415 8.03416 5114 8.68609 7021 9.75718 8056 10.1703 
279	4199 3.90461 2492 9.52697 1920 9.76285 4305 10.5376 11338 12.5955 
280	4349 3.90461 8652 8.09633 7948 10.4854 4676 11.3371 3525 11.5739 
281	4351 3.90461 1105 11.1414 959 11.156 4432 11.985 4603 11.9857 
282	4735 3.90461 12002 11.5797 2535 11.9157 3229 12.3672 5816 12.6784 
283	5556 3.90461 2897 10.4763 8056 10.7445 9870 10.9785 11505 10.9942 
284	5556 3.90461 2897 10.4763 8056 10.7445 9870 10.9785 11505 10.9942 
285	5682 3.90461 8652 11.2388 4676 11.4946 7948 11.9882 4349 12.3106 
286	5930 3.90461 10276 11.0557 4953 11.1153 6347 11.1435 9161 11.6043 
287	6398 3.90461 7858 11.0652 1557 11.2003 1848 11.4558 6169 11.499 
288	6766 3.90461 5290 10.8246 1905 11.203 9857 11.2221 1906 11.2815 
289	7453 3.90461 1357 9.45241 5703 10.004 4252 10.6848 3907 10.9214 
290	7813 3.90461 2415 9.95119 3758 10.3282 8056 10.4222 3769 10.6234 
291	8302 3.90461 242 11.3308 6903 11.4298 9445 11.5336 1182 11.8701 
292	9279 3.90461 1610 10.3406 2549 10.369 5703 10.3842 3981 10.5677 
293	9804 3.90461 1579 11.4088 10531 11.5897 3445 14.0455 6988 14.7207 
294	10561 3.90461 9884 11.2896 10795 11.5879 2535 14.3237 3229 14.4181 
295	11186 3.90461 951 10.2783 128 10.4702 7797 10.5592 2446 10.9008 
296	11338 3.90461 9246 9.22591 2379 10.1805 1920 10.5683 2492 11.2862 
297	13796 3.90461 7420 14.6889 11584 14.9071 8113 14.9776 6616 15.0918 
298	14097 3.90461 5130 15.7349 14395 15.8495 5629 15.8723 12894 15.8827 
299	9 11.3272 11 11.3325 399 11.3961 117 11.4085 1860 12.3502 
300	11 11.6501 9 11.7025 399 11.7767 117 11.8209 5130 12.3502 
301	9 11.6139 11 11.6321 117 11.6515 399 11.6841 5279 12.3502 
302	9 11.8885 11 11.9026 399 11.9128 117 12.0454 8673 12.3502 
303	9108 12.3502 11 13.3964 9 13.434 399 13.5161 117 13.5414 
304	11 11.8017 9 11.8155 399 11.8509 117 11.8802 11168 12.3502 
305	9 11.8518 11 11.8845 399 11.9098 117 12.0156 11749 12.3502 
306	12042 12.3502 11 13.1116 9 13.1364 399 13.1687 117 13.2461 
307	11 11.4556 9 11.5381 399 11.5548 117 11.603 12607 12.3502 
308	11 12.2286 9 12.2348 399 12.3046 12950 12.3502 117 12.3806 
309	13247 12.3502 9 12.7585 11 12.7654 399 12.8952 117 12.956 
310	11 10.8023 9 10.892 399 10.8967 117 10.9636 13773 12.3502 
311	5130 12.3495 11 12.7706 9 12.8015 117 12.8103 399 12.8189 
312	117 11.4086 9 11.416 11 11.4554 399 11.4565 5279 12.3495 
313	399 10.8808 117 10.8953 11 10.9191 9 10.986 7336 12.3495 
314	9 11.8485 399 11.859 11 11.8688 117 11.897 8417 12.3495 
315	9108 12.3495 11 12.4014 117 12.4038 9 12.4414 399 12.4451 
316	9 12.0856 11 12.095 399 12.1336 117 12.2017 11613 12.3495 
317	12042 12.3495 399 13.1717 11 13.2086 9 13.2687 117 13.2875 
318	117 11.6874 9 11.6968 11 11.6972 399 11.7215 13197 12.3495 
319	13247 12.3495 9 12.6759 11 12.6944 399 12.7578 117 12.7988 
320	13773 12.3495 11 12.4937 117 12.5166 399 12.5587 9 12.5816 
321	1018 8.57707 660 10.1123 6170 10.4473 3308 10.9666 1322 10.9747 
322	893 7.6364 10517 7.74909 8977 7.76719 6011 8.02244 1653 8.04401 
323	6011 6.71373 9171 7.37691 893 7.6657 3526 8.22782 7475 8.59189 
324	1668 7.81711 1011 8.81097 269 8.97115 3093 9.5533 9462 9.66057 
325	1668 7.81711 1011 8.81097 269 8.97115 3093 9.5533 9462 9.66057 
326	4333 8.15281 5032 8.29819 2878 8.37697 4234 8.45064 1315 8.49688 
327	5432 7.44972 9083 9.6917 180 9.89066 11049 10.0426 4234 10.2098 
328	893 6.89898 9251 7.12673 9151 7.39425 5432 7.47385 8293 7.58597 
329	893 6.89898 9251 7.12673 9151 7.39425 5432 7.47385 8293 7.58597 
330	1615 6.96002 717 7.00703 2270 7.1363 239 7.68294 1035 7.71566 
