106	1191 10.9203 11201 11.1367 12956 11.3432 1560 11.3435 7209 11.4411 
107	4197 10.9592 9107 11.0447 2193 11.2237 281 11.2262 1766 11.2342 
108	2328 9.23225 11582 10.2427 11676 11.0369 7333 11.0415 940 11.3475 
109	3463 9.50297 4402 9.85611 2408 9.90708 3462 10.5047 9934 10.5531 
110	12492 11.2919 10268 11.6831 6813 12.8155 11347 13.2777 10199 13.2834 
111	10272 11.6831 10310 12.9008 8982 12.9819 9906 13.1366 5483 13.1825 
112	3881 10.0886 7146 10.5825 1958 10.7627 750 10.8832 10092 11.213 
113	9054 9.85296 4079 10.5067 9289 10.5501 2772 10.5922 255 10.5995 
114	1917 9.75839 11505 10.2306 5556 10.7273 2897 11.0653 7531 11.0811 
115	11171 11.6831 255 11.8653 6986 11.8753 13852 12.0759 11505 12.0998 
116	11171 11.6831 255 11.8653 6986 11.8753 13852 12.0759 11505 12.0998 
117	58 10.9492 11201 11.0375 7531 11.4882 11505 11.6555 11194 11.6831 
118	11081 9.91117 5387 10.3025 2299 10.4573 4131 10.6015 2782 10.6673 
119	11264 11.6831 3888 12.3013 564 12.3472 7866 12.482 3862 12.4829 
120	7992 10.8929 6986 11.0871 8957 11.4327 11316 11.6831 3844 11.7125 
121	7992 10.8929 6986 11.0871 8957 11.4327 11316 11.6831 3844 11.7125 
122	7225 11.3972 3770 11.5581 2213 11.5791 5725 11.6276 11612 11.6831 
123	3018 9.52871 1662 9.6217 4079 10.0537 6046 10.5602 8150 10.5793 
124	11882 11.6831 10500 11.7565 7792 11.9223 6657 12.0687 9834 12.2555 
125	11882 11.6831 10500 11.7565 7792 11.9223 6657 12.0687 9834 12.2555 
126	11882 11.6831 10500 11.7565 7792 11.9223 6657 12.0687 9834 12.2555 
127	2223 10.7848 4214 11.07 2487 11.0804 1476 11.2364 3838 11.257 
128	5065 11.604 11982 11.6831 557 11.9476 3732 12.116 4688 12.2634 
129	11121 11.4638 12151 11.6831 5177 12.4112 283 12.6588 10199 12.754 
130	12190 11.6831 5783 12.8137 10229 12.9175 7087 13.0058 10277 13.0114 
131	2147 11.2036 3043 11.2177 5703 11.389 4793 11.4934 8617 11.5341 
132	8859 10.1421 3191 11.6228 3431 11.6644 13160 11.6831 9263 11.7049 
133	13486 11.6831 10362 12.9782 255 13.0251 1772 13.038 17 13.064 
134	5900 7.82221 70 8.02208 296 8.03846 1018 8.07165 3214 8.1266 
135	5900 7.82221 70 8.02208 296 8.03846 1018 8.07165 3214 8.1266 
136	5900 7.82221 70 8.02208 296 8.03846 1018 8.07165 3214 8.1266 
137	5900 7.82221 70 8.02208 296 8.03846 1018 8.07165 3214 8.1266 
138	5900 7.82221 70 8.02208 296 8.03846 1018 8.07165 3214 8.1266 
139	5900 7.82221 70 8.02208 296 8.03846 1018 8.07165 3214 8.1266 
140	5900 7.82221 70 8.02208 296 8.03846 1018 8.07165 3214 8.1266 
141	5900 7.82221 70 8.02208 296 8.03846 1018 8.07165 3214 8.1266 
142	5900 7.82221 70 8.02208 296 8.03846 1018 8.07165 3214 8.1266 
143	5900 7.82221 70 8.02208 296 8.03846 1018 8.07165 3214 8.1266 
144	5900 7.82221 70 8.02208 296 8.03846 1018 8.07165 3214 8.1266 
145	5900 7.82221 70 8.02208 296 8.03846 1018 8.07165 3214 8.1266 
146	5900 7.82221 70 8.02208 296 8.03846 1018 8.07165 3214 8.1266 
147	5900 7.82221 70 8.02208 296 8.03846 1018 8.07165 3214 8.1266 
148	1704 7.4213 5900 7.4711 3214 7.57347 2684 7.6096 1179 7.65715 
149	1704 7.4213 5900 7.4711 3214 7.57347 2684 7.6096 1179 7.65715 
150	1704 7.4213 5900 7.4711 3214 7.57347 2684 7.6096 1179 7.65715 
151	1704 7.4213 5900 7.4711 3214 7.57347 2684 7.6096 1179 7.65715 
152	1704 7.4213 5900 7.4711 3214 7.57347 2684 7.6096 1179 7.65715 
153	1704 7.4213 5900 7.4711 3214 7.57347 2684 7.6096 1179 7.65715 
154	1504 10.6575 746 10.7297 4341 10.796 3846 10.9165 7213 10.9485 
155	1504 10.6575 746 10.7297 4341 10.796 3846 10.9165 7213 10.9485 
156	1504 10.6575 746 10.7297 4341 10.796 3846 10.9165 7213 10.9485 
157	1504 10.6575 746 10.7297 4341 10.796 3846 10.9165 7213 10.9485 
158	2684 8.06306 7056 8.6063 5838 9.01995 5900 9.10645 2260 9.15877 
159	2684 8.06306 7056 8.6063 5838 9.01995 5900 9.10645 2260 9.15877 
160	2684 8.18221 7213 8.37585 6606 8.44397 5900 8.44553 2878 8.4697 
161	2684 8.18221 7213 8.37585 6606 8.44397 5900 8.44553 2878 8.4697 
162	2684 8.18221 7213 8.37585 6606 8.44397 5900 8.44553 2878 8.4697 
163	2684 8.18221 7213 8.37585 6606 8.44397 5900 8.44553 2878 8.4697 
164	2684 8.18221 7213 8.37585 6606 8.44397 5900 8.44553 2878 8.4697 
165	9171 7.40471 1900 7.46621 1301 7.53419 5900 7.58336 70 7.72339 
166	9171 7.40471 1900 7.46621 1301 7.53419 5900 7.58336 70 7.72339 
167	9171 7.40471 1900 7.46621 1301 7.53419 5900 7.58336 70 7.72339 
168	2878 8.43025 2684 8.46073 9171 8.69849 5900 8.73385 296 8.7925 
169	2684 8.34933 5900 8.70696 7056 8.70818 5838 8.76383 4296 8.94198 
170	2684 8.34933 5900 8.70696 7056 8.70818 5838 8.76383 4296 8.94198 
171	2684 8.34933 5900 8.70696 7056 8.70818 5838 8.76383 4296 8.94198 
172	23 10.2827 2684 11.1357 5050 11.1392 5055 11.1777 2655 11.3788 
173	23 10.2827 2684 11.1357 5050 11.1392 5055 11.1777 2655 11.3788 
174	23 10.2827 2684 11.1357 5050 11.1392 5055 11.1777 2655 11.3788 
175	23 10.2827 2684 11.1357 5050 11.1392 5055 11.1777 2655 11.3788 
176	23 10.2827 2684 11.1357 5050 11.1392 5055 11.1777 2655 11.3788 
177	23 10.2827 2684 11.1357 5050 11.1392 5055 11.1777 2655 11.3788 
178	23 10.2827 2684 11.1357 5050 11.1392 5055 11.1777 2655 11.3788 
179	23 10.2827 2684 11.1357 5050 11.1392 5055 11.1777 2655 11.3788 
180	23 10.2827 2684 11.1357 5050 11.1392 5055 11.1777 2655 11.3788 
181	23 10.2827 2684 11.1357 5050 11.1392 5055 11.1777 2655 11.3788 
182	23 10.2827 2684 11.1357 5050 11.1392 5055 11.1777 2655 11.3788 
183	23 10.2827 2684 11.1357 5050 11.1392 5055 11.1777 2655 11.3788 
184	23 10.2827 2684 11.1357 5050 11.1392 5055 11.1777 2655 11.3788 
185	23 10.2827 2684 11.1357 5050 11.1392 5055 11.1777 2655 11.3788 
186	8293 10.7146 1959 10.9775 2609 10.986 5651 11.0584 5772 11.1195 
187	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
188	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
189	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
190	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
191	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
192	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
193	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
194	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
195	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
196	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
197	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
198	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
199	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
200	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
201	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
202	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
203	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
204	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
205	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
206	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
207	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
208	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
209	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
210	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
211	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
212	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
213	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
214	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
215	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
216	2684 8.16576 5651 8.33367 1959 8.68885 70 8.72132 2676 8.79735 
217	160 11.7262 5397 11.8546 5698 11.8923 2272 11.9644 5549 12.1579 
218	6508 11.8214 9698 11.8367 4998 11.8825 4958 11.9133 2646 11.9644 
219	6508 11.8214 9698 11.8367 4998 11.8825 4958 11.9133 2646 11.9644 
220	1301 10.649 780 10.6901 5772 10.7647 4857 10.8027 70 10.8032 
221	1301 10.649 780 10.6901 5772 10.7647 4857 10.8027 70 10.8032 
222	5055 11.6679 3127 11.9644 11822 12.2198 2025 12.2902 5747 12.3034 
223	9171 7.41244 1608 7.65707 70 7.73314 5374 7.75048 1301 7.76934 
224	9171 7.41244 1608 7.65707 70 7.73314 5374 7.75048 1301 7.76934 
225	9171 7.41244 1608 7.65707 70 7.73314 5374 7.75048 1301 7.76934 
226	9171 7.41244 1608 7.65707 70 7.73314 5374 7.75048 1301 7.76934 
227	9171 7.41244 1608 7.65707 70 7.73314 5374 7.75048 1301 7.76934 
228	9171 7.41244 1608 7.65707 70 7.73314 5374 7.75048 1301 7.76934 
229	1301 8.16716 7213 8.33084 1179 8.544 1704 8.56105 6606 8.57792 
230	1301 8.16716 7213 8.33084 1179 8.544 1704 8.56105 6606 8.57792 
231	1301 8.16716 7213 8.33084 1179 8.544 1704 8.56105 6606 8.57792 
232	1938 9.78899 5362 10.3034 1639 10.7063 7699 10.8117 5004 10.8985 
233	8775 10.764 624 11.1962 572 11.2135 2684 11.3266 2251 11.3448 
234	1301 8.5042 2634 8.58367 8775 8.67397 941 8.74769 2478 8.76093 
235	1301 8.5042 2634 8.58367 8775 8.67397 941 8.74769 2478 8.76093 
236	4866 11.9644 9653 12.8811 1715 13.305 8735 13.4477 3198 13.635 
237	2634 11.1486 3339 11.2824 6617 11.8129 8116 11.8296 5878 11.9644 
238	6540 11.9644 4341 12.8929 805 12.9268 201 13.0447 1295 13.2302 
239	2296 13.3708 8203 14.4579 1345 14.4783 11822 14.5596 4059 14.601 
240	2645 10.1307 2168 10.3872 6606 10.4322 5507 10.6653 4341 10.6901 
241	4415 10.7378 4196 11.01 9576 11.4461 805 11.6623 4341 11.7091 
242	4415 10.7378 4196 11.01 9576 11.4461 805 11.6623 4341 11.7091 
243	5398 10.0431 6229 10.3345 895 10.5062 1606 10.6006 7520 10.6211 
244	440 8.3597 805 8.54442 2684 8.6825 2634 8.79886 7461 9.01195 
245	440 8.3597 805 8.54442 2684 8.6825 2634 8.79886 7461 9.01195 
246	440 8.3597 805 8.54442 2684 8.6825 2634 8.79886 7461 9.01195 
247	440 8.3597 805 8.54442 2684 8.6825 2634 8.79886 7461 9.01195 
248	440 8.3597 805 8.54442 2684 8.6825 2634 8.79886 7461 9.01195 
249	440 8.3597 805 8.54442 2684 8.6825 2634 8.79886 7461 9.01195 
250	5651 10.7124 1959 11.1436 6606 11.2676 2041 11.3987 6660 11.473 
251	10930 11.2289 6619 11.6311 5690 11.8994 10749 11.9644 290 12.2077 
252	9171 10.7279 7838 10.7705 4296 11.1144 290 11.177 2684 11.2167 
253	3617 9.76256 5900 9.82367 3950 9.896 1301 9.93493 2260 9.93766 
254	3617 9.76256 5900 9.82367 3950 9.896 1301 9.93493 2260 9.93766 
255	11210 11.9644 11822 12.5104 228 12.5602 8035 12.7056 6836 12.719 
256	11671 11.9644 11822 12.6064 487 12.9174 630 12.9526 8556 13.1188 
257	13922 11.9644 8492 14.7652 1879 14.8616 8270 14.9538 88 14.9711 
258	31 3.90461 10460 10.6544 2319 11.0506 30 11.0513 4057 11.4764 
259	1155 3.90461 3883 10.2509 3690 10.5331 3691 10.9591 10377 11.0278 
260	1265 3.90461 2328 11.2969 5790 11.9304 3842 13.5204 4122 14.0309 
261	1357 3.90461 2854 10.6312 2855 10.7287 642 11.2607 284 11.2931 
262	1468 3.90461 715 10.3319 5554 10.4392 763 10.4804 3204 10.7802 
263	1485 3.90461 690 10.9559 4295 11.1906 1283 11.3236 928 11.6236 
264	1568 3.90461 3842 12.9952 31 13.4191 8976 13.7428 7250 13.7928 
265	1610 3.90461 1680 10.5548 10208 10.9026 280 10.9346 4200 10.9835 
266	1729 3.90461 5347 9.55775 4223 10.3388 4197 10.5762 3662 10.7433 
267	2208 3.90461 5623 10.4943 523 10.6279 414 11.1998 9845 11.2993 
268	2327 3.90461 1353 10.9731 6906 10.9855 266 11.0569 2062 11.0918 
269	2327 3.90461 1353 10.9731 6906 10.9855 266 11.0569 2062 11.0918 
270	2415 3.90461 7021 9.93397 7813 10.0884 5114 10.2713 10384 12.2904 
271	2434 3.90461 1923 11.523 31 11.9157 3774 12.0974 5513 12.2044 
272	2535 3.90461 3229 10.3339 1557 12.5522 1848 13.0615 10061 13.1391 
273	2560 3.90461 3758 10.646 2561 11.7257 8241 11.7458 9503 11.7551 
274	3035 3.90461 682 9.30774 256 10.1104 322 10.49 7450 10.725 
275	3127 3.90461 2025 9.98654 3151 10.7031 7331 11.166 5440 11.7016 
276	3229 3.90461 2535 10.1228 2025 11.7018 10795 13.4388 1848 13.5992 
277	3525 3.90461 8143 10.5729 2805 10.844 4943 11.3575 4349 11.9663 
278	3757 3.90461 5114 8.68609 7021 9.75718 7813 10.7629 10384 11.8905 
279	4199 3.90461 1459 12.9146 5037 13.0378 4206 13.141 6882 13.2291 
280	4349 3.90461 4676 11.3371 3525 11.5739 5232 13.6966 5433 13.7106 
281	4351 3.90461 4432 11.985 4603 11.9857 3148 12.0973 6808 12.3873 
282	4735 3.90461 2025 13.8231 3127 13.9319 9236 14.2221 9884 14.4168 
283	5556 3.90461 9870 10.9785 11505 10.9942 8504 11.5849 5114 11.7985 
284	5556 3.90461 9870 10.9785 11505 10.9942 8504 11.5849 5114 11.7985 
285	5682 3.90461 5114 14.9057 3525 15.1033 3499 15.1132 5284 15.2369 
286	5930 3.90461 4953 11.1153 6347 11.1435 5630 12.7519 1055 12.8074 
287	6398 3.90461 2829 12.4355 9989 12.4716 6604 12.5913 7841 12.6826 
288	6766 3.90461 9857 11.2221 8803 11.9058 9771 12.314 3441 12.9091 
289	7453 3.90461 1610 11.2948 6046 11.3414 2037 12.1809 2855 12.7325 
290	7813 3.90461 5114 10.7676 7021 10.8607 3770 11.5928 10384 13.0578 
291	8302 3.90461 6121 14.316 2565 14.4642 6189 14.4843 4853 14.5017 
292	9279 3.90461 7057 10.9593 4027 11.3464 694 11.3524 4252 11.5449 
293	9804 3.90461 1579 11.4088 6988 14.7207 7780 14.8321 9493 14.8535 
294	10561 3.90461 3229 14.4181 6994 15.3648 4735 15.3724 12790 15.743 
295	11186 3.90461 126 11.1491 1055 12.237 3007 12.2456 2459 12.3777 
296	11338 3.90461 2379 10.1805 5183 11.5088 5037 12.0734 6372 12.1118 
297	13796 3.90461 7420 14.6889 11584 14.9071 8113 14.9776 6616 15.0918 
298	14097 3.90461 5130 15.7349 14395 15.8495 5629 15.8723 12894 15.8827 
299	11 11.3325 1860 12.3502 12669 15.9534 9640 15.9981 7206 16.1324 
300	399 11.7767 5130 12.3502 6842 15.7093 7861 16.2816 6225 16.3524 
301	399 11.6841 5279 12.3502 13182 16.6757 10039 16.8846 6111 16.932 
302	9 11.8885 8673 12.3502 10912 16.1492 6077 16.3104 12131 16.3782 
303	9108 12.3502 117 13.5414 14342 17.5179 13697 17.568 7014 17.5698 
304	11168 12.3502 9366 16.6731 6868 16.7508 3929 16.7557 2130 16.7779 
305	11749 12.3502 12315 16.6065 10970 16.7435 6077 16.7628 8119 16.858 
306	12042 12.3502 2450 17.0637 12315 17.0868 8989 17.1896 7198 17.1959 
307	117 11.603 12607 12.3502 12315 15.3549 9308 15.9016 6829 16.01 
308	399 12.3046 12950 12.3502 12315 16.3184 3829 16.3201 3850 16.543 
309	13247 12.3502 117 12.956 1383 16.4166 12315 16.9003 12976 17.0336 
310	13773 12.3502 6077 15.1571 2786 15.2659 6225 15.3233 10274 15.4275 
311	5130 12.3495 9130 16.4391 4243 16.4868 13259 16.5661 11665 16.5702 
312	5279 12.3495 7558 16.5594 6111 16.6175 2777 16.723 11277 16.7938 
313	7336 12.3495 9914 15.0226 8045 15.5606 4536 15.624 11665 15.7804 
314	399 11.859 8417 12.3495 11665 16.1373 6040 16.3002 11029 16.3229 
315	9108 12.3495 12315 16.2836 13697 17.0567 8397 17.2543 9797 17.2806 
316	11613 12.3495 12315 16.6207 2450 17.0772 11968 17.1015 9914 17.1923 
317	12042 12.3495 11 13.2086 12315 17.2514 9914 17.3486 12955 17.4389 
318	13197 12.3495 12315 16.3911 8422 16.6408 13259 16.6696 11948 16.6883 
319	13247 12.3495 9 12.6759 12315 16.5735 11767 16.7836 11354 16.8398 
320	13773 12.3495 117 12.5166 9130 16.3477 2786 16.3626 4243 16.4172 
321	6170 10.4473 3308 10.9666 1322 10.9747 8293 11.0048 3481 11.0433 
322	2098 8.39993 469 9.14289 3775 9.69174 4998 9.71218 7803 9.85229 
323	3526 8.22782 5651 8.97579 7310 9.12525 469 9.15888 8293 9.23084 
324	1668 7.81711 8165 10.908 10439 11.1183 219 11.1707 533 11.1862 
325	1668 7.81711 8165 10.908 10439 11.1183 219 11.1707 533 11.1862 
326	7349 9.32768 2470 9.3681 1021 9.64457 2642 9.74759 3238 9.75421 
327	180 9.89066 8293 10.6 4820 10.7332 6619 10.7449 2297 10.8151 
328	6011 8.01325 10517 8.08501 296 8.73488 2378 8.78832 780 9.00641 
329	6011 8.01325 10517 8.08501 296 8.73488 2378 8.78832 780 9.00641 
