97	(11.683095932006836, 8163) (12.90807819366455, 8988) (12.951486587524414, 2360) (13.098613739013672, 8290) (13.113880157470703, 2961) 
98	(8.913310050964355, 1001) (9.678093910217285, 8957) (10.442886352539062, 267) (10.70390796661377, 1188) (11.056632041931152, 7354) 
99	(8.913310050964355, 1001) (9.678093910217285, 8957) (10.442886352539062, 267) (10.70390796661377, 1188) (11.056632041931152, 7354) 
100	(9.580702781677246, 12568) (9.762462615966797, 8957) (9.862963676452637, 7008) (9.940946578979492, 9401) (10.478093147277832, 11961) 
101	(9.43702220916748, 7992) (9.73216438293457, 7008) (9.944019317626953, 6837) (10.487741470336914, 12912) (10.49231243133545, 10337) 
102	(9.43702220916748, 7992) (9.73216438293457, 7008) (9.944019317626953, 6837) (10.487741470336914, 12912) (10.49231243133545, 10337) 
103	(9.527984619140625, 12004) (9.571556091308594, 8879) (9.660019874572754, 3298) (9.830041885375977, 2855) (9.968504905700684, 2522) 
104	(11.683095932006836, 8751) (13.049118041992188, 804) (13.058320999145508, 8859) (13.12971019744873, 2193) (13.29229736328125, 2782) 
105	(8.82103157043457, 9585) (8.83234691619873, 6721) (9.256178855895996, 7531) (9.275041580200195, 6986) (9.462823867797852, 11722) 
106	(8.82103157043457, 9585) (8.83234691619873, 6721) (9.256178855895996, 7531) (9.275041580200195, 6986) (9.462823867797852, 11722) 
107	(9.242500305175781, 12165) (9.64410400390625, 11246) (9.974772453308105, 8804) (10.190455436706543, 8468) (10.548480987548828, 4751) 
108	(9.23225212097168, 2328) (9.423596382141113, 1772) (10.14799690246582, 2444) (10.242658615112305, 11582) (10.798019409179688, 12400) 
109	(9.10501480102539, 5719) (9.217876434326172, 12134) (9.502969741821289, 3463) (9.602986335754395, 3323) (9.625718116760254, 12953) 
110	(11.29185962677002, 12492) (11.683095932006836, 10268) (12.815479278564453, 6813) (13.277705192565918, 11347) (13.283415794372559, 10199) 
111	(9.612360954284668, 9949) (11.68309497833252, 10272) (12.900777816772461, 10310) (12.981892585754395, 8982) (13.136634826660156, 9906) 
112	(10.088623046875, 3881) (10.148294448852539, 3445) (10.582475662231445, 7146) (10.716854095458984, 1475) (10.762710571289062, 1958) 
113	(9.852957725524902, 9054) (10.246198654174805, 9769) (10.506704330444336, 4079) (10.55007266998291, 9289) (10.592155456542969, 2772) 
114	(9.296561241149902, 11771) (9.758391380310059, 1917) (9.767314910888672, 6986) (10.230612754821777, 11505) (10.267416954040527, 1560) 
115	(10.027149200439453, 10591) (10.042513847351074, 8957) (10.704309463500977, 3521) (11.683095932006836, 11171) (11.86528205871582, 255) 
116	(10.027149200439453, 10591) (10.042513847351074, 8957) (10.704309463500977, 3521) (11.683095932006836, 11171) (11.86528205871582, 255) 
117	(9.40877628326416, 12956) (9.658342361450195, 6721) (9.789176940917969, 6986) (9.797926902770996, 11722) (10.764365196228027, 13210) 
118	(9.04662036895752, 1819) (9.548796653747559, 8491) (9.715898513793945, 3389) (9.870981216430664, 4318) (9.911168098449707, 11081) 
119	(10.772459030151367, 3871) (11.683094024658203, 11264) (12.301304817199707, 3888) (12.347209930419922, 564) (12.482010841369629, 7866) 
120	(9.148125648498535, 7531) (9.282551765441895, 9585) (9.476725578308105, 11771) (9.907666206359863, 3350) (10.221087455749512, 2360) 
121	(9.148125648498535, 7531) (9.282551765441895, 9585) (9.476725578308105, 11771) (9.907666206359863, 3350) (10.221087455749512, 2360) 
122	(11.397247314453125, 7225) (11.558126449584961, 3770) (11.579126358032227, 2213) (11.62762451171875, 5725) (11.683095932006836, 11612) 
123	(9.528708457946777, 3018) (9.621702194213867, 1662) (9.864862442016602, 798) (9.938057899475098, 9156) (10.053728103637695, 4079) 
124	(9.759822845458984, 10887) (9.823625564575195, 9207) (9.912137985229492, 2882) (10.229803085327148, 12333) (10.485456466674805, 11179) 
125	(9.759822845458984, 10887) (9.823625564575195, 9207) (9.912137985229492, 2882) (10.229803085327148, 12333) (10.485456466674805, 11179) 
126	(9.759822845458984, 10887) (9.823625564575195, 9207) (9.912137985229492, 2882) (10.229803085327148, 12333) (10.485456466674805, 11179) 
127	(9.005653381347656, 4284) (9.878917694091797, 3926) (10.784793853759766, 2223) (11.06995964050293, 4214) (11.080400466918945, 2487) 
128	(9.512120246887207, 1678) (10.22986888885498, 2051) (10.23095703125, 12392) (10.705668449401855, 4544) (10.845185279846191, 7321) 
129	(11.463760375976562, 11121) (11.683095932006836, 12151) (12.411158561706543, 5177) (12.658849716186523, 283) (12.7539644241333, 10199) 
130	(9.745603561401367, 10715) (10.892374038696289, 11782) (11.683095932006836, 12190) (12.81367301940918, 5783) (12.91748046875, 10229) 
131	(9.871501922607422, 2945) (10.079315185546875, 3425) (10.304795265197754, 12268) (10.54849624633789, 8465) (10.931656837463379, 9845) 
132	(10.142129898071289, 8859) (10.262768745422363, 5217) (10.876019477844238, 11074) (11.62280559539795, 3191) (11.664408683776855, 3431) 
133	(10.149856567382812, 161) (11.683095932006836, 13486) (12.978211402893066, 10362) (13.025057792663574, 255) (13.038044929504395, 1772) 
134	(7.525679111480713, 2878) (7.808412075042725, 2684) (7.822213172912598, 5900) (7.844999313354492, 9171) (7.895338535308838, 1301) 
135	(7.525679111480713, 2878) (7.808412075042725, 2684) (7.822213172912598, 5900) (7.844999313354492, 9171) (7.895338535308838, 1301) 
136	(7.525679111480713, 2878) (7.808412075042725, 2684) (7.822213172912598, 5900) (7.844999313354492, 9171) (7.895338535308838, 1301) 
137	(7.525679111480713, 2878) (7.808412075042725, 2684) (7.822213172912598, 5900) (7.844999313354492, 9171) (7.895338535308838, 1301) 
138	(7.525679111480713, 2878) (7.808412075042725, 2684) (7.822213172912598, 5900) (7.844999313354492, 9171) (7.895338535308838, 1301) 
139	(7.525679111480713, 2878) (7.808412075042725, 2684) (7.822213172912598, 5900) (7.844999313354492, 9171) (7.895338535308838, 1301) 
140	(7.525679111480713, 2878) (7.808412075042725, 2684) (7.822213172912598, 5900) (7.844999313354492, 9171) (7.895338535308838, 1301) 
141	(7.525679111480713, 2878) (7.808412075042725, 2684) (7.822213172912598, 5900) (7.844999313354492, 9171) (7.895338535308838, 1301) 
142	(7.525679111480713, 2878) (7.808412075042725, 2684) (7.822213172912598, 5900) (7.844999313354492, 9171) (7.895338535308838, 1301) 
143	(7.525679111480713, 2878) (7.808412075042725, 2684) (7.822213172912598, 5900) (7.844999313354492, 9171) (7.895338535308838, 1301) 
144	(7.525679111480713, 2878) (7.808412075042725, 2684) (7.822213172912598, 5900) (7.844999313354492, 9171) (7.895338535308838, 1301) 
145	(7.525679111480713, 2878) (7.808412075042725, 2684) (7.822213172912598, 5900) (7.844999313354492, 9171) (7.895338535308838, 1301) 
146	(7.525679111480713, 2878) (7.808412075042725, 2684) (7.822213172912598, 5900) (7.844999313354492, 9171) (7.895338535308838, 1301) 
147	(7.525679111480713, 2878) (7.808412075042725, 2684) (7.822213172912598, 5900) (7.844999313354492, 9171) (7.895338535308838, 1301) 
148	(6.894516468048096, 1018) (6.902347564697266, 70) (7.026977062225342, 2878) (7.067033290863037, 1608) (7.180532932281494, 1301) 
149	(6.894516468048096, 1018) (6.902347564697266, 70) (7.026977062225342, 2878) (7.067033290863037, 1608) (7.180532932281494, 1301) 
150	(6.894516468048096, 1018) (6.902347564697266, 70) (7.026977062225342, 2878) (7.067033290863037, 1608) (7.180532932281494, 1301) 
151	(6.894516468048096, 1018) (6.902347564697266, 70) (7.026977062225342, 2878) (7.067033290863037, 1608) (7.180532932281494, 1301) 
152	(6.894516468048096, 1018) (6.902347564697266, 70) (7.026977062225342, 2878) (7.067033290863037, 1608) (7.180532932281494, 1301) 
153	(6.894516468048096, 1018) (6.902347564697266, 70) (7.026977062225342, 2878) (7.067033290863037, 1608) (7.180532932281494, 1301) 
154	(10.191488265991211, 6620) (10.421659469604492, 1608) (10.562945365905762, 3893) (10.657477378845215, 1504) (10.729743957519531, 746) 
155	(10.191488265991211, 6620) (10.421659469604492, 1608) (10.562945365905762, 3893) (10.657477378845215, 1504) (10.729743957519531, 746) 
156	(10.191488265991211, 6620) (10.421659469604492, 1608) (10.562945365905762, 3893) (10.657477378845215, 1504) (10.729743957519531, 746) 
157	(10.191488265991211, 6620) (10.421659469604492, 1608) (10.562945365905762, 3893) (10.657477378845215, 1504) (10.729743957519531, 746) 
158	(8.06306266784668, 2684) (8.60629653930664, 7056) (9.019949913024902, 5838) (9.106453895568848, 5900) (9.156049728393555, 2634) 
159	(8.06306266784668, 2684) (8.60629653930664, 7056) (9.019949913024902, 5838) (9.106453895568848, 5900) (9.156049728393555, 2634) 
160	(8.138650894165039, 1301) (8.182210922241211, 2684) (8.232770919799805, 3214) (8.375847816467285, 7213) (8.443970680236816, 6606) 
161	(8.138650894165039, 1301) (8.182210922241211, 2684) (8.232770919799805, 3214) (8.375847816467285, 7213) (8.443970680236816, 6606) 
162	(8.138650894165039, 1301) (8.182210922241211, 2684) (8.232770919799805, 3214) (8.375847816467285, 7213) (8.443970680236816, 6606) 
163	(8.138650894165039, 1301) (8.182210922241211, 2684) (8.232770919799805, 3214) (8.375847816467285, 7213) (8.443970680236816, 6606) 
164	(8.138650894165039, 1301) (8.182210922241211, 2684) (8.232770919799805, 3214) (8.375847816467285, 7213) (8.443970680236816, 6606) 
165	(7.038076400756836, 2878) (7.404711723327637, 9171) (7.466212749481201, 1900) (7.534194469451904, 1301) (7.58335542678833, 5900) 
166	(7.038076400756836, 2878) (7.404711723327637, 9171) (7.466212749481201, 1900) (7.534194469451904, 1301) (7.58335542678833, 5900) 
167	(7.038076400756836, 2878) (7.404711723327637, 9171) (7.466212749481201, 1900) (7.534194469451904, 1301) (7.58335542678833, 5900) 
168	(8.430251121520996, 2878) (8.460731506347656, 2684) (8.543898582458496, 70) (8.68445110321045, 1018) (8.69848918914795, 9171) 
169	(8.349332809448242, 2684) (8.70695686340332, 5900) (8.708184242248535, 7056) (8.76382827758789, 5838) (8.941981315612793, 4296) 
170	(8.349332809448242, 2684) (8.70695686340332, 5900) (8.708184242248535, 7056) (8.76382827758789, 5838) (8.941981315612793, 4296) 
171	(8.349332809448242, 2684) (8.70695686340332, 5900) (8.708184242248535, 7056) (8.76382827758789, 5838) (8.941981315612793, 4296) 
172	(10.282700538635254, 23) (10.357169151306152, 2296) (10.61139965057373, 228) (10.627744674682617, 6204) (10.68294620513916, 11822) 
173	(10.282700538635254, 23) (10.357169151306152, 2296) (10.61139965057373, 228) (10.627744674682617, 6204) (10.68294620513916, 11822) 
174	(10.282700538635254, 23) (10.357169151306152, 2296) (10.61139965057373, 228) (10.627744674682617, 6204) (10.68294620513916, 11822) 
175	(10.282700538635254, 23) (10.357169151306152, 2296) (10.61139965057373, 228) (10.627744674682617, 6204) (10.68294620513916, 11822) 
176	(10.282700538635254, 23) (10.357169151306152, 2296) (10.61139965057373, 228) (10.627744674682617, 6204) (10.68294620513916, 11822) 
177	(10.282700538635254, 23) (10.357169151306152, 2296) (10.61139965057373, 228) (10.627744674682617, 6204) (10.68294620513916, 11822) 
178	(10.282700538635254, 23) (10.357169151306152, 2296) (10.61139965057373, 228) (10.627744674682617, 6204) (10.68294620513916, 11822) 
179	(10.282700538635254, 23) (10.357169151306152, 2296) (10.61139965057373, 228) (10.627744674682617, 6204) (10.68294620513916, 11822) 
180	(10.282700538635254, 23) (10.357169151306152, 2296) (10.61139965057373, 228) (10.627744674682617, 6204) (10.68294620513916, 11822) 
181	(10.282700538635254, 23) (10.357169151306152, 2296) (10.61139965057373, 228) (10.627744674682617, 6204) (10.68294620513916, 11822) 
182	(10.282700538635254, 23) (10.357169151306152, 2296) (10.61139965057373, 228) (10.627744674682617, 6204) (10.68294620513916, 11822) 
183	(10.282700538635254, 23) (10.357169151306152, 2296) (10.61139965057373, 228) (10.627744674682617, 6204) (10.68294620513916, 11822) 
184	(10.282700538635254, 23) (10.357169151306152, 2296) (10.61139965057373, 228) (10.627744674682617, 6204) (10.68294620513916, 11822) 
185	(10.282700538635254, 23) (10.357169151306152, 2296) (10.61139965057373, 228) (10.627744674682617, 6204) (10.68294620513916, 11822) 
186	(10.329648971557617, 296) (10.667936325073242, 7384) (10.714649200439453, 8293) (10.873272895812988, 5690) (10.977489471435547, 1959) 
187	(8.165762901306152, 2684) (8.333671569824219, 5651) (8.629084587097168, 8893) (8.688847541809082, 1959) (8.721318244934082, 70) 
188	(8.165762901306152, 2684) (8.333671569824219, 5651) (8.629084587097168, 8893) (8.688847541809082, 1959) (8.721318244934082, 70) 
189	(8.165762901306152, 2684) (8.333671569824219, 5651) (8.629084587097168, 8893) (8.688847541809082, 1959) (8.721318244934082, 70) 
190	(8.165762901306152, 2684) (8.333671569824219, 5651) (8.629084587097168, 8893) (8.688847541809082, 1959) (8.721318244934082, 70) 
191	(8.165762901306152, 2684) (8.333671569824219, 5651) (8.629084587097168, 8893) (8.688847541809082, 1959) (8.721318244934082, 70) 
192	(8.165762901306152, 2684) (8.333671569824219, 5651) (8.629084587097168, 8893) (8.688847541809082, 1959) (8.721318244934082, 70) 
193	(8.165762901306152, 2684) (8.333671569824219, 5651) (8.629084587097168, 8893) (8.688847541809082, 1959) (8.721318244934082, 70) 
194	(8.165762901306152, 2684) (8.333671569824219, 5651) (8.629084587097168, 8893) (8.688847541809082, 1959) (8.721318244934082, 70) 
195	(8.165762901306152, 2684) (8.333671569824219, 5651) (8.629084587097168, 8893) (8.688847541809082, 1959) (8.721318244934082, 70) 
196	(8.165762901306152, 2684) (8.333671569824219, 5651) (8.629084587097168, 8893) (8.688847541809082, 1959) (8.721318244934082, 70) 
197	(8.165762901306152, 2684) (8.333671569824219, 5651) (8.629084587097168, 8893) (8.688847541809082, 1959) (8.721318244934082, 70) 
198	(8.165762901306152, 2684) (8.333671569824219, 5651) (8.629084587097168, 8893) (8.688847541809082, 1959) (8.721318244934082, 70) 
199	(8.165762901306152, 2684) (8.333671569824219, 5651) (8.629084587097168, 8893) (8.688847541809082, 1959) (8.721318244934082, 70) 
200	(8.165762901306152, 2684) (8.333671569824219, 5651) (8.629084587097168, 8893) (8.688847541809082, 1959) (8.721318244934082, 70) 
201	(8.165762901306152, 2684) (8.333671569824219, 5651) (8.629084587097168, 8893) (8.688847541809082, 1959) (8.721318244934082, 70) 
202	(8.165762901306152, 2684) (8.333671569824219, 5651) (8.629084587097168, 8893) (8.688847541809082, 1959) (8.721318244934082, 70) 
203	(8.165762901306152, 2684) (8.333671569824219, 5651) (8.629084587097168, 8893) (8.688847541809082, 1959) (8.721318244934082, 70) 
