79	46 57	10073 8.38537 8738 8.43375 14305 8.53574 8061 8.53963 1718 8.67424 
80	46 116	1421 9.17623 1242 9.20689 5617 9.23163 3814 9.25141 3003 9.27045 
81	46 116	1421 9.17623 1242 9.20689 5617 9.23163 3814 9.25141 3003 9.27045 
82	48 109	1670 8.83138 1047 9.18425 9561 9.4159 375 9.52601 6488 9.58321 
83	48 109	1670 8.83138 1047 9.18425 9561 9.4159 375 9.52601 6488 9.58321 
84	48 109	1670 8.83138 1047 9.18425 9561 9.4159 375 9.52601 6488 9.58321 
85	49 46	426 6.72453 3003 6.85666 10424 6.96327 9060 7.0359 6159 7.05131 
86	49 46	426 6.72453 3003 6.85666 10424 6.96327 9060 7.0359 6159 7.05131 
87	49 46	426 6.72453 3003 6.85666 10424 6.96327 9060 7.0359 6159 7.05131 
88	49 46	426 6.72453 3003 6.85666 10424 6.96327 9060 7.0359 6159 7.05131 
89	49 46	426 6.72453 3003 6.85666 10424 6.96327 9060 7.0359 6159 7.05131 
90	49 46	426 6.72453 3003 6.85666 10424 6.96327 9060 7.0359 6159 7.05131 
91	49 46	426 6.72453 3003 6.85666 10424 6.96327 9060 7.0359 6159 7.05131 
92	49 46	426 6.72453 3003 6.85666 10424 6.96327 9060 7.0359 6159 7.05131 
93	49 46	426 6.72453 3003 6.85666 10424 6.96327 9060 7.0359 6159 7.05131 
94	49 105	9973 8.05092 5906 8.1689 5869 8.21237 9862 8.2477 10285 8.26433 
95	49 180	9651 7.84975 14503 8.25095 11280 8.2717 12346 8.27816 3691 8.32406 
96	50 129	6910 10.7203 10174 10.9756 6233 11.1197 3795 11.3006 50 11.5237 
97	51 215	51 7.0169 9051 12.4787 8510 12.6936 6466 13.5882 6130 15.5235 
98	52 60	1978 7.41587 3168 7.62527 11441 7.67121 102 7.69705 4812 7.70284 
99	52 60	1978 7.41587 3168 7.62527 11441 7.67121 102 7.69705 4812 7.70284 
100	52 60	1978 7.41587 3168 7.62527 11441 7.67121 102 7.69705 4812 7.70284 
101	52 60	1978 7.41587 3168 7.62527 11441 7.67121 102 7.69705 4812 7.70284 
102	52 112	12919 8.67721 10770 10.2817 8929 10.6119 3286 10.8129 11844 10.8747 
103	52 144	8494 10.8001 11844 11.085 6936 11.6532 52 11.7914 950 12.6624 
104	52 166	9518 7.55132 5165 7.63834 3782 7.75231 5974 7.95031 6469 7.98057 
105	54 136	8442 11.7204 54 11.7762 540 12.1429 7336 12.2837 10042 12.3307 
106	56 23	12746 9.32439 7533 9.44084 7481 9.62101 7940 9.63243 2687 10.8429 
107	56 186	14497 9.95781 11699 10.171 9477 10.3612 9072 10.3979 178 10.4861 
108	57 108	3939 10.8102 321 11.0771 57 12.0087 11142 12.2582 3073 13.3737 
109	58 87	58 10.7206 10406 11.6513 5119 11.6531 9064 11.6913 9343 12.0084 
110	58 169	6875 7.63472 9837 8.00693 10306 8.02692 10183 8.05297 6552 8.05331 
111	58 169	6875 7.63472 9837 8.00693 10306 8.02692 10183 8.05297 6552 8.05331 
112	58 169	6875 7.63472 9837 8.00693 10306 8.02692 10183 8.05297 6552 8.05331 
113	58 169	6875 7.63472 9837 8.00693 10306 8.02692 10183 8.05297 6552 8.05331 
114	58 169	6875 7.63472 9837 8.00693 10306 8.02692 10183 8.05297 6552 8.05331 
115	59 60	1978 8.72269 14375 9.04334 11361 9.07058 10976 9.07806 14492 9.1374 
116	59 60	1978 8.72269 14375 9.04334 11361 9.07058 10976 9.07806 14492 9.1374 
117	59 135	2607 9.72783 11420 9.97556 4929 9.98904 532 10.0085 518 10.1359 
118	60 60	999 7.93435 102 7.95966 7752 8.0666 4812 8.06889 11441 8.08283 
119	60 60	999 7.93435 102 7.95966 7752 8.0666 4812 8.06889 11441 8.08283 
120	60 60	999 7.93435 102 7.95966 7752 8.0666 4812 8.06889 11441 8.08283 
121	60 60	999 7.93435 102 7.95966 7752 8.0666 4812 8.06889 11441 8.08283 
122	60 229	22 9.01246 5655 10.3421 4482 11.3856 60 12.2051 9324 12.6098 
123	61 46	419 9.00777 7888 9.11289 2614 9.37827 3387 9.61818 10344 9.69694 
124	62 154	528 12.3742 62 12.6911 9307 14.7472 8794 14.7579 7267 14.8747 
125	65 14	8867 8.80224 11441 11.2491 739 11.2587 7752 11.3217 11680 11.3323 
126	65 101	11955 7.04767 9363 7.25708 14464 7.41654 13819 7.46496 7950 7.50031 
127	65 209	13175 9.92423 6490 10.0295 2826 10.2254 2415 10.2347 10962 10.2437 
128	67 43	3776 9.48122 67 12.1254 13048 12.1919 585 12.3499 8129 15.6574 
129	68 60	12252 8.52334 9613 8.70954 11441 8.71009 102 8.79567 999 8.82329 
130	68 60	12252 8.52334 9613 8.70954 11441 8.71009 102 8.79567 999 8.82329 
131	68 60	12252 8.52334 9613 8.70954 11441 8.71009 102 8.79567 999 8.82329 
132	68 166	9518 8.79535 5165 8.9851 3782 9.04628 6469 9.20043 5974 9.27754 
133	69 46	1730 7.14003 10264 7.74265 635 7.74898 190 7.78101 6111 7.94589 
134	69 46	1730 7.14003 10264 7.74265 635 7.74898 190 7.78101 6111 7.94589 
135	69 105	11768 7.47813 12833 7.63573 6091 7.83318 9059 7.83444 323 8.18652 
136	69 180	8652 8.37162 11669 8.79211 4317 8.86404 13811 8.8688 13484 8.88396 
137	70 5	70 6.2876 3435 13.1917 1909 13.6996 653 14.2412 11174 14.8181 
138	70 212	10520 11.4626 12252 11.4751 7526 11.5961 70 11.6121 7053 11.6729 
139	72 64	12238 10.7423 72 11.8933 12027 12.2734 6285 12.9325 13703 13.1003 
140	72 135	9072 10.266 2607 10.4838 8111 10.5227 7333 10.6149 6524 10.6661 
141	72 166	2696 10.5501 5165 10.5614 9518 10.6029 5974 10.7197 12824 10.8172 
142	74 57	10266 9.40398 2940 9.57961 9284 9.78098 233 9.86475 2241 9.89716 
143	74 57	10266 9.40398 2940 9.57961 9284 9.78098 233 9.86475 2241 9.89716 
144	74 116	9780 9.37616 14430 9.67037 7019 9.69035 9520 9.69573 6181 9.78298 
145	76 42	12547 9.41327 10223 9.6735 8630 10.0975 2342 10.1078 12674 10.7512 
146	76 160	3419 10.0215 7454 10.6964 76 11.9935 12301 13.8005 7945 15.2477 
147	76 197	3166 9.1398 4966 9.17061 8411 9.27 9354 9.35282 9832 9.37594 
148	78 169	4390 8.98833 9709 9.39822 10001 9.98133 11701 10.0239 10183 10.0442 
149	79 33	79 12.2349 162 12.5563 13224 12.5804 1898 12.6499 4279 12.6643 
150	80 29	80 11.8937 5422 14.8016 13758 15.357 3000 15.4509 9357 15.6059 
151	80 136	9657 9.95057 8526 9.98451 7173 10.1068 1419 10.2339 424 10.4094 
152	82 2	5692 7.64377 12416 7.64976 7569 7.68952 4522 7.75208 1625 7.98868 
153	82 136	8916 8.3333 3516 8.40542 3582 8.48132 607 8.53835 3772 8.58546 
154	82 161	12641 7.74835 11683 7.92435 7401 7.9713 2008 8.18426 13742 8.24154 
155	82 176	82 4.40401 5225 9.60393 10769 9.8518 4387 9.92662 12034 10.1194 
156	83 90	9324 10.4455 11471 11.7085 4482 11.8033 83 12.2331 8953 14.8693 
157	83 166	5165 9.41936 460 9.60997 9518 9.68717 6469 9.7021 4605 9.74548 
158	84 36	10625 9.49259 9909 10.1368 9781 10.3984 153 10.5308 10046 10.5901 
159	84 135	2607 7.99711 4929 8.05559 7430 8.26998 97 8.39398 11420 8.4187 
160	84 166	5165 7.55373 5974 7.69429 460 7.80011 9518 7.83837 4605 7.88957 
161	84 200	4186 10.1272 2012 12.111 84 12.2235 11071 12.6775 1109 12.7234 
162	86 121	13230 10.9616 6325 11.1268 8500 11.1676 325 11.2174 14145 11.3795 
163	86 166	5165 9.86497 3782 9.86866 460 9.90334 4605 9.99704 6469 10.0071 
164	88 44	2781 10.5048 898 11.0004 12503 11.0372 5336 11.2965 381 11.3003 
165	88 101	10854 8.20989 7950 8.29798 12822 8.34691 14464 8.41141 11955 8.4292 
166	88 101	10854 8.20989 7950 8.29798 12822 8.34691 14464 8.41141 11955 8.4292 
167	88 101	10854 8.20989 7950 8.29798 12822 8.34691 14464 8.41141 11955 8.4292 
168	88 126	88 9.6046 14492 11.119 7752 11.2069 11361 11.2439 4812 11.2775 
169	88 126	88 9.6046 14492 11.119 7752 11.2069 11361 11.2439 4812 11.2775 
170	88 143	7700 11.6468 88 11.7178 14375 11.8232 10976 11.8566 14492 12.003 
171	88 145	1983 8.29222 10878 8.40315 9199 8.7918 10785 8.82731 13631 8.97045 
172	88 145	1983 8.29222 10878 8.40315 9199 8.7918 10785 8.82731 13631 8.97045 
173	88 151	4895 9.72645 5631 9.92281 8960 10.0482 478 10.1913 2613 10.2224 
174	88 151	4895 9.72645 5631 9.92281 8960 10.0482 478 10.1913 2613 10.2224 
175	88 151	4895 9.72645 5631 9.92281 8960 10.0482 478 10.1913 2613 10.2224 
176	88 151	4895 9.72645 5631 9.92281 8960 10.0482 478 10.1913 2613 10.2224 
177	88 151	4895 9.72645 5631 9.92281 8960 10.0482 478 10.1913 2613 10.2224 
178	88 151	4895 9.72645 5631 9.92281 8960 10.0482 478 10.1913 2613 10.2224 
179	88 151	4895 9.72645 5631 9.92281 8960 10.0482 478 10.1913 2613 10.2224 
180	88 189	11194 9.35789 6789 10.2356 4824 10.5582 2482 10.9755 5530 10.9903 
181	88 215	88 7.0169 14492 9.7025 1978 9.80172 14375 9.84045 7752 9.86463 
182	89 120	89 12.4068 1007 12.8066 2912 15.3139 2113 15.452 6663 15.4853 
183	90 97	3082 10.6082 8851 10.7879 13498 10.9872 13175 11.1855 2415 11.2748 
184	90 166	5165 10.3805 9518 10.5062 6469 10.5667 460 10.6136 4605 10.6483 
185	91 69	4009 7.58283 1899 7.6808 12716 7.90337 13946 8.24664 8880 8.72766 
186	91 101	11955 6.73577 9363 6.78054 7950 6.81048 14464 6.83523 4932 7.15403 
187	91 101	11955 6.73577 9363 6.78054 7950 6.81048 14464 6.83523 4932 7.15403 
188	91 138	5957 11.5497 91 12.2569 11441 12.4166 10976 12.4447 12474 12.5176 
189	91 193	13536 8.02149 91 12.2516 13847 12.5349 7053 12.5683 4696 12.6096 
190	92 57	10266 9.32787 1122 9.55009 1889 9.67371 2241 9.69379 9284 9.81927 
191	92 57	10266 9.32787 1122 9.55009 1889 9.67371 2241 9.69379 9284 9.81927 
192	92 116	9520 9.81317 7019 10.0808 14339 10.1832 760 10.1846 5896 10.2377 
193	94 47	10424 8.63393 3639 8.65421 12560 8.71955 9888 9.048 8463 9.64578 
194	94 136	7593 9.79996 3472 9.98777 3012 10.4009 12938 10.4295 2658 10.4296 
195	95 28	7526 9.6885 4894 10.6934 9613 10.8716 10520 10.8836 1092 10.8922 
196	95 154	528 11.5679 95 12.6911 10063 15.7724 9311 15.87 3153 15.9337 
197	96 74	96 11.9586 891 14.6894 7571 15.4333 2382 15.5539 200 15.6159 
198	98 2	5692 6.52261 7569 6.83163 4522 7.00504 13374 7.50165 12416 7.52979 
199	98 52	12196 8.80606 5047 9.06363 11025 9.07338 4399 9.11652 5704 9.18109 
200	98 150	98 9.93213 9373 13.7123 2998 14 5225 14.1262 3159 14.1563 
201	98 161	12641 7.91883 11683 8.22044 2008 8.27411 7401 8.28706 3319 8.34773 
202	99 14	99 11.3368 10183 13.3204 5084 13.3444 7526 13.6012 10306 13.9065 
203	99 151	9179 10.4614 4443 10.519 8959 10.5387 7748 10.5666 1131 10.619 
204	99 151	9179 10.4614 4443 10.519 8959 10.5387 7748 10.5666 1131 10.619 
205	99 154	528 11.469 99 12.6911 3552 14.1113 11387 14.4421 11453 14.4543 
206	99 217	126 8.8274 6960 9.04986 911 9.07623 4950 9.14299 11895 9.19876 
207	101 215	101 7.0169 12740 12.1103 9944 12.1479 10128 12.1541 3798 12.1981 
208	102 69	4009 7.7383 1899 7.75317 12716 7.96628 13946 8.11325 13151 8.74227 
209	102 101	11955 6.97283 9363 6.97765 14464 6.99807 7950 7.12954 13668 7.22337 
210	102 145	1983 7.04361 10785 7.62073 10878 7.76753 9199 7.80697 11955 7.90932 
211	102 209	13175 9.53665 2826 10.0414 5308 10.0967 6490 10.2323 2415 10.2751 
212	104 47	12417 6.94859 9271 7.31039 11170 7.91771 10021 8.46351 2218 8.50028 
213	104 47	12417 6.94859 9271 7.31039 11170 7.91771 10021 8.46351 2218 8.50028 
214	104 136	3472 8.45758 3819 8.53962 13651 9.65662 3155 9.69423 6702 9.69672 
215	104 136	3472 8.45758 3819 8.53962 13651 9.65662 3155 9.69423 6702 9.69672 
216	104 158	104 3.97041 6868 9.03384 7158 9.20895 11198 9.38052 13851 9.73925 
217	104 176	104 4.40401 13851 9.04034 11198 9.1719 6868 9.25644 7158 9.44225 
218	104 202	6084 10.9303 7911 11.0495 104 12.6316 7158 13.9825 6811 14.0682 
219	105 51	6299 8.66476 10764 10.3579 8730 11.0744 6660 11.1052 14 11.3671 
220	105 158	105 3.97041 8403 9.77448 3748 10.024 12831 10.1991 11946 10.2247 
221	106 28	1978 8.1302 14375 8.14016 4696 8.21638 10976 8.23093 4812 8.26559 
222	106 60	102 6.80029 1978 6.91221 10976 6.92493 11441 6.95816 11361 6.97003 
223	106 60	102 6.80029 1978 6.91221 10976 6.92493 11441 6.95816 11361 6.97003 
224	106 60	102 6.80029 1978 6.91221 10976 6.92493 11441 6.95816 11361 6.97003 
225	106 60	102 6.80029 1978 6.91221 10976 6.92493 11441 6.95816 11361 6.97003 
226	106 135	2607 8.58812 11420 8.60826 532 8.77656 7005 8.83546 4929 8.88053 
227	107 2	2549 10.5774 6418 11.5145 107 12.5603 506 12.5835 2024 12.6868 
228	108 167	5960 10.7896 7427 10.8132 11760 10.833 2511 10.9895 1417 11.0183 
229	108 210	2511 10.9353 1001 10.9785 437 10.9905 7427 11.0397 5960 11.0749 
230	109 2	5921 9.73202 9155 10.6333 4374 11.0609 14388 11.7646 11530 11.7921 
231	109 129	6131 10.6588 9879 11.2997 143 11.38 109 11.5237 12428 12.4682 
232	110 2	5692 10.1415 12416 10.3105 13374 10.3615 4522 10.5797 7569 10.7986 
233	110 158	110 3.97041 12525 10.9062 1906 11.7267 7208 11.9305 589 13.2544 
234	112 87	112 10.7206 12160 11.2743 58 11.9713 5508 12.0737 13616 12.0767 
235	112 87	112 10.7206 12160 11.2743 58 11.9713 5508 12.0737 13616 12.0767 
236	112 169	6875 8.65319 11095 9.38687 5037 9.43872 11701 9.46936 3552 9.54826 
237	114 60	1978 7.70063 102 7.86609 14492 7.91111 7752 7.92805 999 7.94217 
238	114 60	1978 7.70063 102 7.86609 14492 7.91111 7752 7.92805 999 7.94217 
239	114 60	1978 7.70063 102 7.86609 14492 7.91111 7752 7.92805 999 7.94217 
240	114 60	1978 7.70063 102 7.86609 14492 7.91111 7752 7.92805 999 7.94217 
241	114 135	532 7.87118 2607 7.88994 9072 8.01073 4929 8.21289 6524 8.26147 
242	114 199	3787 8.51037 5598 8.87146 1977 9.18058 12430 9.23608 8766 9.33473 
243	115 236	115 12.0699 2660 13.3582 5747 13.661 13927 14.4166 12635 14.693 
244	116 130	116 11.5665 10668 11.9463 3845 12.9295 8277 13.024 6606 13.0265 
245	117 56	6828 9.50372 9130 9.91655 7046 10.1738 1474 10.283 4825 10.4547 
246	117 197	14507 8.0196 8411 8.3724 3871 8.37908 7356 8.50021 9354 8.54285 
247	117 197	14507 8.0196 8411 8.3724 3871 8.37908 7356 8.50021 9354 8.54285 
248	118 56	3035 9.8861 11227 10.4331 9913 10.4802 9993 11.1656 11545 11.1771 
249	118 187	118 11.8363 7526 12.93 1794 14.3785 9613 14.4486 3474 14.7241 
250	119 69	8880 9.35668 1434 9.88944 4009 10.0045 12716 10.4083 1899 10.4948 
251	119 193	13536 10.1608 119 12.2516 679 14.8095 6145 15.2556 10763 15.4684 
252	119 227	11083 9.73332 10718 10.2744 12007 10.3357 14224 10.5095 12489 10.6264 
253	120 212	14375 11.3907 1092 11.4643 120 11.6121 1978 11.6355 10976 11.6431 
254	121 212	121 11.6121 7526 11.9793 1794 12.3945 10520 12.4996 4894 12.5095 
255	122 95	122 12.2548 5957 12.5431 4676 13.0923 8858 13.6032 4292 14.0454 
256	122 101	11955 9.38682 9363 9.52225 14464 9.52823 7950 9.61227 1706 9.87654 
257	122 189	11194 10.6671 2482 10.9263 3279 10.9845 4824 11.8999 6518 12.0015 
258	123 143	123 11.7178 5369 14.4345 4049 14.4538 6615 14.5843 4320 14.5983 
259	125 2	9978 10.042 9401 10.2031 11459 10.6372 7569 11.0779 2024 11.4133 
260	125 136	355 9.00574 1852 9.42066 11238 9.53348 2109 9.57705 9683 9.64554 
261	125 176	125 4.40401 1578 10.3224 1873 10.6176 505 11.0837 2356 11.1532 
262	127 136	13812 11.4824 13456 11.5456 5615 11.6228 127 11.7762 3352 11.8022 
263	128 121	9923 9.69753 12225 10.4255 7827 10.6195 3165 10.6761 8668 10.681 
264	129 8	129 8.88481 2881 11.835 8728 12.005 6164 12.7094 11310 13.7913 
265	129 136	5915 8.57374 4981 8.63226 3294 8.84332 4556 9.14289 2955 9.17497 
266	130 60	11441 6.9445 5406 7.1984 102 7.2698 1978 7.30635 10976 7.32574 
267	130 60	11441 6.9445 5406 7.1984 102 7.2698 1978 7.30635 10976 7.32574 
268	130 60	11441 6.9445 5406 7.1984 102 7.2698 1978 7.30635 10976 7.32574 
269	130 64	130 11.8933 9651 12.0449 11291 12.1483 1768 12.1774 7257 12.337 
270	130 166	9518 7.74059 3782 7.83569 5165 7.83755 5974 8.06363 6469 8.13578 
271	133 43	3776 11.4867 133 12.1254 13048 12.9095 585 13.709 7015 15.3306 
272	133 159	133 11.2729 5084 11.7582 2908 12.0976 9837 12.4956 10598 12.5475 
273	134 136	134 11.7762 13059 11.7809 2639 12.0485 11252 12.5579 9448 12.616 
274	135 224	1223 10.0606 11720 10.1725 12864 10.57 1201 11.0143 505 11.1053 
275	136 84	136 9.30355 8130 11.3617 2157 11.5728 4793 11.614 6064 11.6973 
276	136 90	9324 10.4287 11471 11.277 4482 11.5943 136 12.2331 2391 12.8789 
277	136 137	11028 10.2817 4178 11.6522 13076 11.7255 7655 11.8458 136 11.9131 
278	137 47	1435 8.40653 13267 8.74125 7677 8.88481 8371 9.08024 4993 9.18741 
279	137 72	13598 10.6838 807 11.4729 137 12.3706 2702 13.7832 1047 13.8443 
280	137 158	137 3.97041 3135 10.5922 2702 11.0857 11987 11.4553 4511 11.6933 
281	138 46	426 6.35018 10424 6.60944 6159 6.80207 9060 6.9182 10347 6.95898 
282	138 46	426 6.35018 10424 6.60944 6159 6.80207 9060 6.9182 10347 6.95898 
283	138 46	426 6.35018 10424 6.60944 6159 6.80207 9060 6.9182 10347 6.95898 
284	138 46	426 6.35018 10424 6.60944 6159 6.80207 9060 6.9182 10347 6.95898 
285	138 46	426 6.35018 10424 6.60944 6159 6.80207 9060 6.9182 10347 6.95898 
286	138 46	426 6.35018 10424 6.60944 6159 6.80207 9060 6.9182 10347 6.95898 
287	138 46	426 6.35018 10424 6.60944 6159 6.80207 9060 6.9182 10347 6.95898 
288	138 46	426 6.35018 10424 6.60944 6159 6.80207 9060 6.9182 10347 6.95898 
289	138 46	426 6.35018 10424 6.60944 6159 6.80207 9060 6.9182 10347 6.95898 
290	138 46	426 6.35018 10424 6.60944 6159 6.80207 9060 6.9182 10347 6.95898 
291	138 180	3691 7.60587 9651 7.76423 11280 8.09319 14503 8.11342 8509 8.16346 
292	140 23	2812 9.412 5313 9.57177 8106 9.7845 4732 10.3746 2702 10.4329 
293	140 60	1978 7.38587 7752 7.50809 4696 7.53151 3168 7.5607 11361 7.59055 
294	140 60	1978 7.38587 7752 7.50809 4696 7.53151 3168 7.5607 11361 7.59055 
295	140 60	1978 7.38587 7752 7.50809 4696 7.53151 3168 7.5607 11361 7.59055 
296	140 65	3861 9.2427 6792 9.96484 9414 10.1607 690 10.9778 4635 11.0619 
297	140 222	12099 8.20639 12511 9.88932 3663 10.2657 140 12.0746 7970 14.2682 
298	143 151	143 10.9517 10739 11.7405 2703 13.7024 3723 13.877 8357 14.2302 
299	145 202	7911 11.7068 6084 11.9564 145 12.6316 3536 15.3914 7735 16.6566 
300	146 136	5959 11.2123 7575 11.2783 13011 11.3378 2459 11.3513 5592 11.3545 
301	147 114	147 12.1683 6922 12.5476 6379 13.0213 3896 15.5864 8528 15.6983 
302	148 212	148 11.6121 7526 11.8649 1978 12.2469 88 12.3613 10976 12.4879 
303	149 212	7526 10.7333 149 11.6121 9613 11.7942 88 11.9226 14375 12.1439 
