79	46 57	192 0.02 6638 0.04 13808 0.04 2356 0.06 4511 0.06 
80	46 57	192 0.02 6638 0.04 13808 0.04 2356 0.06 4511 0.06 
81	46 116	7516 0.03 261 0.05 3679 0.07 4074 0.07 10658 0.07 
82	46 116	7516 0.03 261 0.05 3679 0.07 4074 0.07 10658 0.07 
83	48 109	1718 0.12 3695 0.12 5933 0.124 18 0.13 6638 0.13 
84	48 109	1718 0.12 3695 0.12 5933 0.124 18 0.13 6638 0.13 
85	48 109	1718 0.12 3695 0.12 5933 0.124 18 0.13 6638 0.13 
86	49 46	8059 0.02 3003 0.025 9060 0.03 11388 0.03 3186 0.04 
87	49 46	8059 0.02 3003 0.025 9060 0.03 11388 0.03 3186 0.04 
88	49 46	8059 0.02 3003 0.025 9060 0.03 11388 0.03 3186 0.04 
89	49 46	8059 0.02 3003 0.025 9060 0.03 11388 0.03 3186 0.04 
90	49 46	8059 0.02 3003 0.025 9060 0.03 11388 0.03 3186 0.04 
91	49 46	8059 0.02 3003 0.025 9060 0.03 11388 0.03 3186 0.04 
92	49 46	8059 0.02 3003 0.025 9060 0.03 11388 0.03 3186 0.04 
93	49 46	8059 0.02 3003 0.025 9060 0.03 11388 0.03 3186 0.04 
94	49 46	8059 0.02 3003 0.025 9060 0.03 11388 0.03 3186 0.04 
95	49 105	12126 0.03666666666666667 5113 0.04666666666666666 8101 0.05 9234 0.05 9289 0.05 
96	49 180	11577 0.1 2227 0.12 7079 0.14 1088 0.15 8848 0.15 
97	50 129	1230 0.0 1430 0.0 1571 0.0 2908 0.0 3403 0.0 
98	51 215	9568 0.03 9944 0.06 12049 0.06 3272 0.09 4529 0.09 
99	52 60	27 0.0 88 0.0 739 0.0 905 0.0 939 0.0 
100	52 60	27 0.0 88 0.0 739 0.0 905 0.0 939 0.0 
101	52 60	27 0.0 88 0.0 739 0.0 905 0.0 939 0.0 
102	52 60	27 0.0 88 0.0 739 0.0 905 0.0 939 0.0 
103	52 112	1088 0.01 1147 0.01 2721 0.01 3658 0.01 6056 0.01 
104	52 144	4207 0.06 8606 0.06 9184 0.06 6516 0.07 339 0.08 
105	52 166	460 0.0 592 0.0 1007 0.0 2474 0.0 2696 0.0 
106	54 136	49 0.0 138 0.0 276 0.0 355 0.0 694 0.0 
107	56 23	2356 0.01 6883 0.02 6056 0.03 3414 0.04 3948 0.04 
108	56 186	518 0.0 532 0.0 2309 0.0 4929 0.0 5618 0.0 
109	57 108	2348 0.05 7704 0.08 6776 0.09 7526 0.09 3588 0.1 
110	58 87	11419 0.01 1759 0.02 11006 0.02 1180 0.04 3270 0.04 
111	58 169	736 0.0 11095 0.013333333333333332 12307 0.02 1847 0.03 5037 0.03 
112	58 169	736 0.0 11095 0.013333333333333332 12307 0.02 1847 0.03 5037 0.03 
113	58 169	736 0.0 11095 0.013333333333333332 12307 0.02 1847 0.03 5037 0.03 
114	58 169	736 0.0 11095 0.013333333333333332 12307 0.02 1847 0.03 5037 0.03 
115	58 169	736 0.0 11095 0.013333333333333332 12307 0.02 1847 0.03 5037 0.03 
116	59 60	399 0.0 1266 0.0 5406 0.0 7053 0.0 7420 0.0 
117	59 60	399 0.0 1266 0.0 5406 0.0 7053 0.0 7420 0.0 
118	59 135	518 0.0 4929 0.0 6524 0.0 8111 0.0 11420 0.0 
119	60 60	88 0.0 399 0.0 1978 0.0 2447 0.0 4812 0.0 
120	60 60	88 0.0 399 0.0 1978 0.0 2447 0.0 4812 0.0 
121	60 60	88 0.0 399 0.0 1978 0.0 2447 0.0 4812 0.0 
122	60 60	88 0.0 399 0.0 1978 0.0 2447 0.0 4812 0.0 
123	60 229	9324 0.01 4482 0.013333333333333332 22 0.02 5655 0.02 11471 0.15 
124	61 46	5102 0.05 8481 0.06 7210 0.06833333333333333 2043 0.07 6642 0.07 
125	62 154	528 0.0 7526 0.62 5957 0.7 4626 0.71 3082 0.78 
126	65 14	8867 0.01 7526 0.015 7814 0.02 1092 0.03 88 0.04 
127	65 101	1706 0.0 3225 0.0 4932 0.0 6007 0.0 6124 0.0 
128	65 209	3082 0.0 13498 0.0 13175 0.01 10962 0.02 2415 0.03 
129	67 43	3776 0.0 585 0.01 13048 0.02 1007 0.65 1559 0.66 
130	68 60	65 0.0 91 0.0 399 0.0 978 0.0 2771 0.0 
131	68 60	65 0.0 91 0.0 399 0.0 978 0.0 2771 0.0 
132	68 60	65 0.0 91 0.0 399 0.0 978 0.0 2771 0.0 
133	68 166	460 0.0 592 0.0 3782 0.0 5165 0.0 6469 0.0 
134	69 46	10658 0.05 10700 0.05 10067 0.07 1148 0.08 9174 0.08 
135	69 46	10658 0.05 10700 0.05 10067 0.07 1148 0.08 9174 0.08 
136	69 105	6091 0.01 11279 0.03 2011 0.04 323 0.06 1920 0.06 
137	69 180	4307 0.09 4012 0.1 12299 0.11 287 0.12 3135 0.12 
138	70 5	375 0.07 717 0.07 4586 0.08 12658 0.09 640 0.1 
139	70 212	88 0.0 1092 0.0 1266 0.0 1794 0.0 4894 0.0 
140	72 64	8594 0.04 9651 0.05 3691 0.06 9177 0.06 1088 0.08 
141	72 135	97 0.0 518 0.0 532 0.0 2029 0.0 2046 0.0 
142	72 166	460 0.0 592 0.0 1828 0.0 2474 0.0 4605 0.0 
143	74 57	3411 0.09 2356 0.1 8061 0.1 1025 0.11 11280 0.11 
144	74 57	3411 0.09 2356 0.1 8061 0.1 1025 0.11 11280 0.11 
145	74 116	6106 0.08 261 0.11 4347 0.11 11399 0.11 12025 0.12 
146	76 42	2342 0.0 10223 0.0 12547 0.0 8630 0.01 7670 0.02 
147	76 160	7454 0.01 12301 0.06 7526 0.54 14375 0.57 4500 0.61 
148	76 197	174 0.0 890 0.0 5488 0.0 6929 0.0 7254 0.0 
149	78 169	10548 0.0 13846 0.0 3552 0.01 736 0.02 11003 0.02 
150	79 33	162 0.0 11204 0.31 4739 0.6 9518 0.72 3782 0.77 
151	80 29	3822 0.01 627 0.02 7364 0.02 11958 0.04 13088 0.05 
152	80 136	49 0.0 272 0.0 355 0.0 1115 0.0 1509 0.0 
153	82 2	506 0.0 1309 0.0 1487 0.0 2024 0.0 2985 0.0 
154	82 136	49 0.0 138 0.0 276 0.0 355 0.0 877 0.0 
155	82 161	212 0.0 750 0.0 1836 0.0 2008 0.0 3319 0.0 
156	82 176	1025 0.0 13128 0.0 12299 0.01 13504 0.01 3334 0.02 
157	83 90	8953 0.0 9324 0.0 4482 0.01 11471 0.01 22 0.68 
158	83 166	592 0.0 2474 0.0 2696 0.0 3439 0.0 3782 0.0 
159	84 36	153 0.0 4603 0.0 5497 0.0 12344 0.0 1105 0.01 
160	84 135	97 0.0 178 0.0 518 0.0 532 0.0 2046 0.0 
161	84 166	1828 0.0 2696 0.0 5775 0.0 6469 0.0 7459 0.0 
162	84 200	11071 0.01 2012 0.02 4186 0.02 1109 0.03 1372 0.04 
163	86 121	3165 0.0 8500 0.01 9624 0.01 11966 0.01 325 0.02 
164	86 166	5974 0.0 6469 0.0 7459 0.0 9518 0.0 14353 0.0 
165	88 44	7321 0.1 2452 0.11 9475 0.12 9568 0.12 14261 0.12 
166	88 101	4932 0.0 6007 0.0 12989 0.0 1983 0.01 2977 0.01 
167	88 101	4932 0.0 6007 0.0 12989 0.0 1983 0.01 2977 0.01 
168	88 101	4932 0.0 6007 0.0 12989 0.0 1983 0.01 2977 0.01 
169	88 126	88 0.0 9613 0.02 13667 0.02 1092 0.03 11361 0.04 
170	88 126	88 0.0 9613 0.02 13667 0.02 1092 0.03 11361 0.04 
171	88 143	5369 0.03 782 0.05 2387 0.07 5834 0.08 7700 0.10333333333333333 
172	88 145	8336 0.0 12989 0.0 6124 0.01 11803 0.01 14405 0.01 
173	88 145	8336 0.0 12989 0.0 6124 0.01 11803 0.01 14405 0.01 
174	88 151	6802 0.07 11411 0.08666666666666668 5610 0.09 2126 0.10666666666666667 12673 0.11 
175	88 151	6802 0.07 11411 0.08666666666666668 5610 0.09 2126 0.10666666666666667 12673 0.11 
176	88 151	6802 0.07 11411 0.08666666666666668 5610 0.09 2126 0.10666666666666667 12673 0.11 
177	88 151	6802 0.07 11411 0.08666666666666668 5610 0.09 2126 0.10666666666666667 12673 0.11 
178	88 151	6802 0.07 11411 0.08666666666666668 5610 0.09 2126 0.10666666666666667 12673 0.11 
179	88 151	6802 0.07 11411 0.08666666666666668 5610 0.09 2126 0.10666666666666667 12673 0.11 
180	88 151	6802 0.07 11411 0.08666666666666668 5610 0.09 2126 0.10666666666666667 12673 0.11 
181	88 189	2482 0.0 11194 0.0 3279 0.03 9434 0.03 3835 0.04 
182	88 215	1092 0.03 9015 0.04 9613 0.05 5406 0.06 1347 0.07 
183	89 120	1007 0.0 5957 0.65 7526 0.69 4193 0.72 2024 0.74 
184	90 97	2415 0.0 5308 0.0 8851 0.0 13175 0.0 13498 0.0 
185	90 166	1828 0.0 3782 0.0 7459 0.0 7603 0.0 10045 0.0 
186	91 69	1434 0.0 4009 0.0 12456 0.0 13946 0.0 3138 0.01 
187	91 101	3502 0.0 6124 0.0 12986 0.0 13631 0.0 2551 0.01 
188	91 101	3502 0.0 6124 0.0 12986 0.0 13631 0.0 2551 0.01 
189	91 138	5957 0.0 4676 0.05 11218 0.29 11805 0.29 11809 0.33 
190	91 193	13536 0.0 506 0.72 1147 0.73 11896 0.73 10847 0.74 
191	92 57	13808 0.03 2356 0.04 11847 0.04 8061 0.04666666666666666 192 0.05 
192	92 57	13808 0.03 2356 0.04 11847 0.04 8061 0.04666666666666666 192 0.05 
193	92 116	261 0.03 6106 0.04 4347 0.05 4074 0.06 5738 0.06 
194	94 47	2548 0.03 8993 0.0325 3493 0.04 5063 0.04 5593 0.04 
195	94 136	1852 0.0 5123 0.0 5592 0.0 9657 0.0 10232 0.0 
196	95 28	88 0.0 1092 0.0 4894 0.0 7526 0.0 10532 0.0 
197	95 154	528 0.0 7526 0.63 5957 0.7 4626 0.72 3082 0.78 
198	96 74	1571 0.17 2518 0.17 13522 0.18 1593 0.19 7279 0.19 
199	98 2	171 0.0 506 0.0 1625 0.0 2024 0.0 4374 0.0 
200	98 52	4399 0.0 5607 0.0 7401 0.0 10051 0.0 12196 0.0 
201	98 150	7865 0.04 717 0.06 10295 0.07 13974 0.07 1908 0.09 
202	98 161	3550 0.0 7401 0.0 10051 0.0 11683 0.0 12641 0.0 
203	99 14	8867 0.0 7814 0.01 7526 0.02 5084 0.04 1092 0.06 
204	99 151	7211 0.07 3693 0.11 14131 0.11 2850 0.12 9087 0.12 
205	99 151	7211 0.07 3693 0.11 14131 0.11 2850 0.12 9087 0.12 
206	99 154	528 0.0 7526 0.63 5957 0.7 4626 0.72 3082 0.78 
207	99 217	5331 0.01 10701 0.03 11679 0.03 10151 0.04 12391 0.05 
208	101 215	984 0.06 1263 0.07 7588 0.07 8506 0.07 9613 0.07 
209	102 69	1899 0.0 3138 0.01 8880 0.01 12456 0.01 1434 0.02 
210	102 101	1983 0.0 2977 0.0 6007 0.0 9199 0.0 9363 0.0 
211	102 145	2977 0.0 9199 0.0 9363 0.0 10878 0.0 13631 0.0 
212	102 209	3082 0.0 13498 0.01 13175 0.02 2415 0.04 10962 0.05 
213	104 47	1740 0.0 3148 0.0 14036 0.0 1389 0.01 2548 0.01 
214	104 47	1740 0.0 3148 0.0 14036 0.0 1389 0.01 2548 0.01 
215	104 136	69 0.0 220 0.0 272 0.0 276 0.0 355 0.0 
216	104 136	69 0.0 220 0.0 272 0.0 276 0.0 355 0.0 
217	104 158	3748 0.0 6883 0.0 8574 0.0 9561 0.0 104 0.01 
218	104 176	12299 0.0 104 0.01 1025 0.01 3545 0.01 3824 0.01 
219	104 202	6084 0.0 7911 0.0 7526 0.56 3082 0.78 5957 0.8 
220	105 51	5738 0.07 11348 0.07 947 0.085 4487 0.09 10347 0.09 
221	105 158	11962 0.06 5502 0.07 5599 0.07 6199 0.07 256 0.08 
222	106 28	1092 0.0 7526 0.0 88 0.01 10532 0.02 9613 0.025 
223	106 60	65 0.0 399 0.0 905 0.0 7526 0.0 9981 0.0 
224	106 60	65 0.0 399 0.0 905 0.0 7526 0.0 9981 0.0 
225	106 60	65 0.0 399 0.0 905 0.0 7526 0.0 9981 0.0 
226	106 60	65 0.0 399 0.0 905 0.0 7526 0.0 9981 0.0 
227	106 135	4929 0.0 7800 0.01 10953 0.01 12717 0.01 6686 0.02 
228	107 2	171 0.0 506 0.0 1309 0.0 1487 0.0 1625 0.0 
229	108 167	437 0.0 1417 0.0 8844 0.0 14170 0.0 5448 0.025 
230	108 210	437 0.0 1417 0.0 8844 0.0 14170 0.0 11760 0.01 
231	109 2	506 0.0 1309 0.0 2024 0.0 4374 0.0 4522 0.0 
232	109 129	1230 0.0 2908 0.0 4271 0.0 5084 0.0 6731 0.0 
233	110 2	1309 0.0 2985 0.0 5921 0.0 7569 0.0 8181 0.0 
234	110 158	1981 0.03 3414 0.03 7405 0.03 14158 0.03 256 0.04 
235	112 87	8140 0.0 11419 0.0 487 0.01 3270 0.01 112 0.02 
236	112 87	8140 0.0 11419 0.0 487 0.01 3270 0.01 112 0.02 
237	112 169	99 0.0 736 0.0 1347 0.0 1847 0.0 3645 0.0 
238	114 60	27 0.0 65 0.0 399 0.0 785 0.0 905 0.0 
239	114 60	27 0.0 65 0.0 399 0.0 785 0.0 905 0.0 
240	114 60	27 0.0 65 0.0 399 0.0 785 0.0 905 0.0 
241	114 60	27 0.0 65 0.0 399 0.0 785 0.0 905 0.0 
242	114 135	97 0.0 178 0.0 518 0.0 532 0.0 2029 0.0 
243	114 199	49 0.0 488 0.0 604 0.0 1055 0.0 1839 0.0 
244	115 236	2660 0.0 12635 0.0 5700 0.01 13927 0.01 5747 0.02 
245	116 130	5980 0.03 9354 0.03 3871 0.05 6906 0.05 13844 0.05 
246	117 56	3748 0.09 39 0.14 7767 0.14 545 0.15 1613 0.15 
247	117 197	174 0.0 1577 0.0 3166 0.0 4966 0.0 7806 0.0 
248	117 197	174 0.0 1577 0.0 3166 0.0 4966 0.0 7806 0.0 
249	118 56	10439 0.13 6832 0.16 12371 0.16 2356 0.17 5672 0.17 
250	118 187	7526 0.0 4500 0.15 1978 0.25 88 0.28 4894 0.31 
251	119 69	11690 0.006666666666666666 13151 0.006666666666666666 12456 0.02 12716 0.02 13007 0.02 
252	119 193	13536 0.0 506 0.7 10185 0.73 13530 0.73 528 0.75 
253	119 227	10718 0.0 14224 0.0 11083 0.005 12007 0.01 12489 0.01 
254	120 212	88 0.0 1092 0.0 1266 0.0 1794 0.0 1978 0.0 
255	121 212	7526 0.0 88 0.0125 4894 0.02083333333333333 1794 0.025 14375 0.04 
256	122 95	4676 0.0 5957 0.0 11218 0.18 11805 0.27 11809 0.33 
257	122 101	2977 0.0 4982 0.0 8336 0.0 9452 0.0 10278 0.0 
258	122 189	2482 0.0 4824 0.0 5530 0.0 6789 0.0 11194 0.0 
259	123 143	5369 0.05 782 0.07 5834 0.08 7700 0.08 6959 0.11 
260	125 2	1309 0.0 2024 0.0 4374 0.0 5692 0.0 7569 0.0 
261	125 136	49 0.01 276 0.01 12938 0.01 13326 0.01 13456 0.01 
262	125 176	5502 0.06 13530 0.09 13531 0.09 600 0.1 256 0.11 
263	127 136	49 0.0 138 0.0 272 0.0 276 0.0 355 0.0 
264	128 121	3165 0.0 7204 0.0 7827 0.0 8500 0.0 8668 0.0 
265	129 8	12506 0.03 7148 0.05 13833 0.065 6539 0.07 13221 0.07 
266	129 136	138 0.0 2109 0.0 5592 0.0 6366 0.0 6846 0.0 
267	130 60	939 0.0 999 0.0 2544 0.0 4500 0.0 4705 0.0 
268	130 60	939 0.0 999 0.0 2544 0.0 4500 0.0 4705 0.0 
269	130 60	939 0.0 999 0.0 2544 0.0 4500 0.0 4705 0.0 
270	130 64	8594 0.03 9651 0.04 1088 0.05 2721 0.07 4969 0.07 
271	130 166	460 0.0 592 0.0 1828 0.0 2474 0.0 5974 0.0 
272	133 43	585 0.0 3776 0.0 13048 0.01 1007 0.64 8423 0.66 
273	133 159	1847 0.0 2908 0.0 4390 0.0 5084 0.0 8445 0.0 
274	134 136	49 0.0 276 0.0 1419 0.0 1839 0.0 3099 0.0 
275	135 224	9373 0.07 6296 0.09 13736 0.09 2061 0.09714285714285714 761 0.1 
276	136 84	8885 0.06 11525 0.08 136 0.14 3800 0.17 12200 0.17 
277	136 90	8953 0.0 4482 0.01 11471 0.01 22 0.73 592 0.79 
278	136 137	12029 0.01 2356 0.02 3572 0.03 11431 0.03 12690 0.03 
279	137 47	1502 0.0 2320 0.01 2561 0.01 3678 0.01 6784 0.01 
280	137 72	13598 0.0 807 0.01 7332 0.67 11420 0.67 726 0.68 
281	137 158	3414 0.0 5303 0.0 444 0.01 1244 0.01 2166 0.01 
282	138 46	6784 0.0 11399 0.0 3927 0.01 4970 0.01 5350 0.01 
283	138 46	6784 0.0 11399 0.0 3927 0.01 4970 0.01 5350 0.01 
284	138 46	6784 0.0 11399 0.0 3927 0.01 4970 0.01 5350 0.01 
285	138 46	6784 0.0 11399 0.0 3927 0.01 4970 0.01 5350 0.01 
286	138 46	6784 0.0 11399 0.0 3927 0.01 4970 0.01 5350 0.01 
287	138 46	6784 0.0 11399 0.0 3927 0.01 4970 0.01 5350 0.01 
288	138 46	6784 0.0 11399 0.0 3927 0.01 4970 0.01 5350 0.01 
289	138 46	6784 0.0 11399 0.0 3927 0.01 4970 0.01 5350 0.01 
290	138 46	6784 0.0 11399 0.0 3927 0.01 4970 0.01 5350 0.01 
291	138 46	6784 0.0 11399 0.0 3927 0.01 4970 0.01 5350 0.01 
292	138 180	3695 0.05 11577 0.06 1088 0.07 1244 0.07 2266 0.07 
293	140 23	4176 0.03 4511 0.04 11577 0.04 534 0.05 6879 0.05 
294	140 60	27 0.0 102 0.0 399 0.0 739 0.0 978 0.0 
295	140 60	27 0.0 102 0.0 399 0.0 739 0.0 978 0.0 
296	140 60	27 0.0 102 0.0 399 0.0 739 0.0 978 0.0 
297	140 65	3861 0.0 830 0.01 1230 0.01 6792 0.01 10998 0.01 
298	140 222	12099 0.0 12511 0.0 3663 0.01 7970 0.29 9517 0.5 
299	143 151	12673 0.12 891 0.14 10349 0.14 1255 0.15 1900 0.15 
300	145 202	6084 0.0 7911 0.0 7526 0.54 3082 0.78 5957 0.79 
301	146 136	1852 0.0 3472 0.0 5592 0.0 10233 0.0 13456 0.0 
302	147 114	6379 0.0 6922 0.0 8528 0.15 3896 0.35 7526 0.67 
303	148 212	4894 0.0 7526 0.0 88 0.01 1266 0.01 1978 0.01 
304	149 212	1266 0.0 1794 0.0 7526 0.0 7814 0.0 1092 0.005 
305	151 60	399 0.0 739 0.0 939 0.0 978 0.0 1266 0.0 
306	151 60	399 0.0 739 0.0 939 0.0 978 0.0 1266 0.0 
307	151 121	2456 0.0 3165 0.0 11966 0.0 325 0.01 452 0.01 
308	153 51	6106 0.01 2732 0.03 3777 0.03 5593 0.03 6784 0.03 
309	153 176	256 0.03 2250 0.05 3824 0.05 7623 0.05 8504 0.05 
310	155 2	506 0.0 4374 0.0 5692 0.0 5921 0.0 7569 0.0 
311	156 2	171 0.0 506 0.0 1309 0.0 2024 0.0 4237 0.0 
312	157 224	610 0.03 4430 0.04 13736 0.04 2007 0.04333333333333333 896 0.05 
313	159 106	9230 0.0 7738 0.0025 413 0.02 6747 0.02 13311 0.02 
314	159 106	9230 0.0 7738 0.0025 413 0.02 6747 0.02 13311 0.02 
315	159 198	6274 0.04 7427 0.09 14170 0.1 2511 0.12 4756 0.13 
316	161 79	162 0.0 4279 0.0 11204 0.28 4739 0.71 9518 0.77 
317	162 106	4301 0.008333333333333333 1639 0.01 2394 0.01 2519 0.015 2069 0.02 
318	162 106	4301 0.008333333333333333 1639 0.01 2394 0.01 2519 0.015 2069 0.02 
319	162 106	4301 0.008333333333333333 1639 0.01 2394 0.01 2519 0.015 2069 0.02 
320	162 106	4301 0.008333333333333333 1639 0.01 2394 0.01 2519 0.015 2069 0.02 
321	162 106	4301 0.008333333333333333 1639 0.01 2394 0.01 2519 0.015 2069 0.02 
322	162 106	4301 0.008333333333333333 1639 0.01 2394 0.01 2519 0.015 2069 0.02 
323	162 106	4301 0.008333333333333333 1639 0.01 2394 0.01 2519 0.015 2069 0.02 
324	162 106	4301 0.008333333333333333 1639 0.01 2394 0.01 2519 0.015 2069 0.02 
325	162 106	4301 0.008333333333333333 1639 0.01 2394 0.01 2519 0.015 2069 0.02 
326	162 106	4301 0.008333333333333333 1639 0.01 2394 0.01 2519 0.015 2069 0.02 
327	162 106	4301 0.008333333333333333 1639 0.01 2394 0.01 2519 0.015 2069 0.02 
328	162 106	4301 0.008333333333333333 1639 0.01 2394 0.01 2519 0.015 2069 0.02 
329	162 106	4301 0.008333333333333333 1639 0.01 2394 0.01 2519 0.015 2069 0.02 
330	162 106	4301 0.008333333333333333 1639 0.01 2394 0.01 2519 0.015 2069 0.02 
331	162 106	4301 0.008333333333333333 1639 0.01 2394 0.01 2519 0.015 2069 0.02 
332	162 106	4301 0.008333333333333333 1639 0.01 2394 0.01 2519 0.015 2069 0.02 
333	162 106	4301 0.008333333333333333 1639 0.01 2394 0.01 2519 0.015 2069 0.02 
334	162 106	4301 0.008333333333333333 1639 0.01 2394 0.01 2519 0.015 2069 0.02 
